id,N,D,C,E,I,K,F,P,S,V,APAAC3,APAAC4,APAAC5,APAAC6,APAAC10,APAAC19,_PolarizabilityC3,_SolventAccessibilityC2,_SolventAccessibilityC3,_SecondaryStrC2,_SecondaryStrC3,_ChargeC2,_ChargeC3,_PolarityC2,_PolarityC3,_NormalizedVDWVC1,_NormalizedVDWVC2,_NormalizedVDWVC3,_HydrophobicityC1,_HydrophobicityC2,_PolarizabilityT23,_SolventAccessibilityT12,_SolventAccessibilityT13,_SecondaryStrT12,_SecondaryStrT13,_ChargeT13,_ChargeT23,_PolarityT13,_NormalizedVDWVT23,_HydrophobicityT13,_PolarizabilityD1001,_PolarizabilityD2001,_SolventAccessibilityD1001,_SolventAccessibilityD2001,_SolventAccessibilityD2100,_SecondaryStrD2001,_SecondaryStrD3001,_ChargeD1001,_ChargeD1100,_ChargeD2001,_ChargeD3001,_ChargeD3075,_ChargeD3100,_PolarityD2001,_PolarityD3001,_NormalizedVDWVD1001,_NormalizedVDWVD2001,_HydrophobicityD1001,_HydrophobicityD1100,_HydrophobicityD2001,AP,RP,DI,DK,CL,CS,EI,IA,ID,IE,IK,LC,LP,KD,KE,KI,KF,FD,FE,PA,PR,PG,PP,PS,SC,SP,YI,VD,PAAC2,PAAC3,PAAC4,PAAC5,PAAC10,PAAC12,PAAC14,PAAC15,PAAC16,PAAC21,PAAC22,PAAC25,label
Negative_120,3.25,3.875,1.875,5.75,1.625,5.375,2.75,7.875,9.875,3.25,2.093,2.495,1.207,3.703,1.046,2.817,0.26,0.32,0.324,0.201,0.333,0.78,0.096,0.411,0.349,0.469,0.271,0.26,0.32,0.484,0.183,0.238,0.232,0.2,0.282,0.03,0.148,0.183,0.143,0.15,0.25,0.5,0.25,0.5,99.5,0.625,0.5,1.125,98.875,0.125,0.875,77.75,98.625,0.25,0.5,0.25,0.5,0.5,99.5,0.25,1.0,0.38,0.25,0.25,0.0,0.0,0.0,0.13,0.25,0.0,0.13,0.13,0.5,0.25,0.38,0.0,0.38,0.0,0.13,0.63,0.13,0.75,0.75,0.75,0.0,0.38,0.13,0.13,3.626,1.684,2.007,0.971,0.842,2.784,1.425,4.079,5.116,4.981,4.639,4.895,0
Negative_133,0.595,1.984,2.778,2.579,3.77,2.579,5.754,7.937,8.532,9.325,0.282,0.942,1.318,1.224,1.789,1.507,0.212,0.153,0.306,0.327,0.266,0.885,0.046,0.425,0.175,0.472,0.315,0.212,0.153,0.478,0.187,0.137,0.342,0.249,0.209,0.014,0.066,0.109,0.139,0.097,0.397,0.794,0.397,1.984,98.81,8.135,0.794,1.984,98.81,0.198,3.175,78.968,96.825,0.397,1.984,0.397,2.778,1.984,98.81,0.397,0.99,0.4,0.2,0.0,0.4,0.0,0.0,0.99,0.0,0.0,0.0,0.4,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.99,0.6,0.4,0.0,0.4,0.0,0.2,2.473,0.337,1.124,1.574,2.136,1.461,3.26,4.496,4.833,4.039,4.062,4.385,0
Positive_92,6.053,4.6,0.969,6.538,4.6,5.085,5.569,5.811,6.538,7.506,7.638,5.804,1.223,8.25,5.804,3.667,0.247,0.312,0.242,0.291,0.295,0.785,0.111,0.324,0.334,0.38,0.373,0.247,0.312,0.375,0.231,0.274,0.226,0.25,0.235,0.029,0.17,0.243,0.211,0.206,0.484,0.726,0.484,2.179,100.0,1.453,0.726,4.843,99.516,0.242,2.179,67.554,98.547,0.484,2.179,0.484,1.453,2.179,100.0,0.484,0.49,0.0,0.24,0.0,0.0,0.0,0.0,0.49,0.24,0.0,0.0,0.0,0.73,0.24,0.49,0.73,0.0,0.24,0.49,0.49,0.24,0.24,0.49,0.49,0.24,0.49,0.0,0.0,2.652,3.013,2.29,0.482,2.29,2.531,2.772,2.892,3.254,5.032,5.114,5.182,1
Positive_10,4.462,3.937,2.1,5.512,9.449,7.874,2.625,4.199,8.661,7.612,3.963,3.496,1.865,4.895,8.392,1.399,0.223,0.276,0.252,0.315,0.283,0.793,0.094,0.318,0.302,0.378,0.399,0.223,0.276,0.36,0.213,0.255,0.268,0.247,0.242,0.024,0.129,0.237,0.184,0.211,0.525,1.312,0.787,2.362,99.738,0.787,0.525,2.362,99.738,0.262,14.698,80.577,98.163,0.525,2.362,0.525,1.312,2.362,99.738,0.525,0.0,0.0,0.53,0.53,0.26,0.26,0.53,0.26,0.26,0.26,1.05,0.53,0.0,0.79,0.26,0.26,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.26,0.53,0.0,0.53,1.779,2.327,2.053,1.095,4.927,4.106,1.369,2.189,4.516,4.938,4.768,4.776,1
Positive_6,3.099,6.197,1.69,6.197,5.07,7.887,3.662,4.225,6.479,6.761,2.792,5.583,1.523,5.583,4.568,4.822,0.287,0.338,0.254,0.287,0.262,0.738,0.124,0.273,0.369,0.352,0.361,0.287,0.338,0.358,0.26,0.305,0.203,0.243,0.192,0.037,0.201,0.294,0.234,0.218,0.563,0.845,0.563,1.127,100.0,3.099,3.38,1.127,100.0,0.282,13.239,76.338,98.31,0.563,1.127,0.563,0.845,1.127,100.0,0.563,0.0,0.0,0.56,1.13,0.0,0.28,0.28,0.28,0.28,0.56,0.0,0.0,1.13,0.0,0.28,0.28,0.85,0.28,0.28,0.0,0.28,0.56,0.28,0.0,0.0,0.28,0.28,0.56,2.919,1.529,3.058,0.834,2.502,3.892,1.807,2.085,3.197,5.236,5.458,4.812,1
Negative_25,1.747,4.304,1.871,4.554,0.873,4.554,3.369,13.911,10.917,3.868,1.376,3.39,1.474,3.587,0.688,1.818,0.203,0.256,0.346,0.172,0.41,0.801,0.089,0.498,0.275,0.56,0.237,0.203,0.256,0.54,0.144,0.213,0.249,0.122,0.34,0.014,0.157,0.133,0.082,0.113,0.437,0.187,0.187,0.125,99.563,0.187,0.312,0.125,98.69,0.062,1.248,74.111,99.563,0.312,0.125,0.312,0.187,0.125,99.563,0.312,0.69,0.81,0.19,0.19,0.12,0.44,0.0,0.0,0.06,0.0,0.0,0.12,1.06,0.12,0.31,0.12,0.06,0.12,0.12,0.62,0.75,1.37,2.12,1.31,0.12,1.5,0.0,0.12,3.46,0.932,2.295,0.998,0.466,2.429,1.797,7.419,5.822,4.648,4.536,4.709,0
Negative_151,4.359,2.051,6.667,9.744,3.59,9.231,5.128,3.333,7.179,3.59,4.045,1.903,6.187,9.043,3.332,4.522,0.331,0.321,0.321,0.315,0.241,0.746,0.118,0.295,0.397,0.382,0.287,0.331,0.321,0.421,0.311,0.296,0.213,0.344,0.211,0.039,0.183,0.293,0.231,0.201,0.513,0.769,0.513,0.769,99.487,1.026,1.538,17.436,99.487,0.256,0.769,62.821,95.385,0.513,0.769,0.513,0.769,0.769,99.487,0.513,0.26,0.0,0.0,0.26,0.51,0.0,0.51,0.0,0.0,0.26,0.26,0.26,0.26,0.26,1.29,0.26,0.26,0.0,0.51,0.26,0.0,0.0,0.26,0.0,0.51,0.0,0.51,0.26,2.255,2.255,1.061,3.45,1.858,4.776,2.653,1.725,3.714,5.324,5.355,5.177,0
Negative_26,2.308,2.308,2.308,4.615,3.077,4.615,3.846,1.538,11.538,6.923,0.933,0.933,0.933,1.867,1.244,0.933,0.169,0.162,0.231,0.238,0.346,0.877,0.069,0.477,0.169,0.523,0.308,0.169,0.162,0.508,0.085,0.109,0.31,0.209,0.256,0.0,0.07,0.07,0.07,0.062,3.846,2.308,3.846,1.538,100.0,4.615,5.385,1.538,93.077,0.769,16.923,97.692,100.0,3.846,1.538,3.846,2.308,1.538,100.0,3.846,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.78,0.0,0.0,0.0,0.78,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465,1.394,1.394,1.394,1.859,2.788,2.323,0.929,6.969,3.513,3.805,3.531,0
Positive_140,5.0,4.5,0.0,8.0,5.0,6.0,6.5,4.0,6.0,5.5,5.695,5.125,0.0,9.112,5.695,3.417,0.235,0.34,0.19,0.25,0.245,0.785,0.125,0.315,0.35,0.36,0.405,0.235,0.34,0.355,0.201,0.312,0.181,0.246,0.241,0.025,0.201,0.221,0.186,0.201,1.0,1.5,2.0,1.5,100.0,2.0,1.0,4.5,98.0,0.5,3.0,80.0,100.0,1.0,1.5,1.0,1.5,1.5,100.0,1.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,1.01,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.01,1.526,2.543,2.289,0.0,2.543,3.052,3.306,2.035,3.052,4.995,4.791,5.231,1
Positive_150,3.448,6.366,0.796,6.897,3.979,1.326,5.04,7.427,3.714,5.57,4.105,7.579,0.948,8.211,4.737,4.421,0.22,0.3,0.236,0.257,0.316,0.777,0.133,0.382,0.318,0.454,0.326,0.22,0.3,0.438,0.176,0.29,0.213,0.194,0.25,0.013,0.221,0.191,0.144,0.157,0.796,0.531,1.592,0.796,99.469,1.061,0.531,6.631,99.469,0.265,0.796,76.393,99.204,0.531,0.796,0.531,2.122,0.796,99.469,0.531,0.53,0.27,0.27,0.0,0.27,0.0,0.27,0.53,0.0,0.27,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.27,1.06,0.0,0.53,0.0,0.27,0.0,0.27,3.721,1.668,3.079,0.385,1.925,0.641,2.438,3.593,1.797,5.236,5.077,5.256,1
Negative_202,1.008,2.823,5.847,6.653,0.605,3.831,4.032,9.476,6.25,2.823,0.738,2.067,4.28,4.87,0.443,1.033,0.24,0.232,0.268,0.185,0.323,0.79,0.095,0.458,0.292,0.544,0.216,0.24,0.232,0.532,0.174,0.22,0.285,0.16,0.307,0.032,0.139,0.174,0.111,0.131,0.403,0.806,0.806,0.403,100.0,0.806,0.403,4.032,99.395,0.202,0.403,78.226,100.0,1.008,0.403,0.403,0.806,0.403,100.0,1.008,2.02,0.4,0.0,0.0,0.4,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.2,0.2,0.2,0.0,2.42,0.81,0.81,0.81,0.61,0.0,0.4,0.0,0.0,4.013,0.528,1.479,3.063,0.317,2.007,2.112,4.964,3.274,4.66,4.971,5.141,0
Positive_130,1.575,7.874,1.575,3.15,2.362,10.236,4.724,4.724,5.512,5.512,1.608,8.039,1.608,3.216,2.411,2.411,0.26,0.331,0.189,0.213,0.268,0.748,0.11,0.394,0.346,0.488,0.252,0.26,0.331,0.433,0.175,0.349,0.206,0.254,0.286,0.008,0.198,0.222,0.127,0.175,2.362,0.787,1.575,0.787,100.0,1.575,3.937,3.15,100.0,0.787,4.724,77.165,95.276,2.362,0.787,2.362,0.787,0.787,100.0,2.362,0.79,0.79,0.0,0.79,0.0,0.0,0.79,0.0,0.0,0.0,0.79,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.79,0.0,0.0,0.0,1.964,0.786,3.928,0.786,1.178,5.107,2.357,2.357,2.75,5.43,4.872,4.829,1
Negative_53,0.653,3.1,1.794,6.199,1.794,1.794,1.142,7.341,6.199,10.114,0.632,2.998,1.735,5.995,1.735,3.313,0.197,0.235,0.261,0.253,0.292,0.809,0.093,0.423,0.258,0.471,0.331,0.197,0.235,0.48,0.168,0.253,0.27,0.217,0.23,0.018,0.155,0.191,0.139,0.149,0.326,0.653,0.326,0.816,100.0,1.142,0.326,0.816,100.0,0.163,4.731,71.126,94.29,0.326,0.816,0.326,0.653,0.816,100.0,0.326,1.31,0.98,0.0,0.0,0.33,0.0,0.0,0.49,0.0,0.0,0.0,0.33,0.82,0.16,0.16,0.16,0.0,0.0,0.16,0.65,0.49,1.47,0.82,0.49,0.16,0.16,0.0,0.16,4.004,0.327,1.553,0.899,0.899,0.899,0.572,3.677,3.105,5.072,4.829,4.749,0
Negative_111,0.604,4.532,0.906,12.085,0.302,6.647,0.604,14.502,7.251,3.927,0.154,1.157,0.231,3.086,0.077,0.0,0.233,0.399,0.266,0.106,0.335,0.644,0.166,0.441,0.408,0.495,0.272,0.233,0.399,0.45,0.236,0.245,0.191,0.118,0.358,0.085,0.173,0.1,0.133,0.1,0.604,2.719,2.115,1.813,100.0,1.208,0.604,1.813,99.698,0.302,2.719,76.737,100.0,0.604,1.813,0.604,2.719,1.813,100.0,0.604,1.52,2.73,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.91,0.0,2.12,0.3,0.3,0.0,0.3,1.21,3.64,1.52,2.12,1.21,0.3,0.91,0.0,0.3,6.233,0.304,2.281,0.456,0.152,3.345,0.304,7.298,3.649,5.181,4.871,5.075,0
Negative_203,2.952,0.369,8.118,8.118,3.69,10.701,4.059,3.321,9.225,1.845,1.975,0.247,5.432,5.432,2.469,1.975,0.336,0.358,0.306,0.266,0.225,0.742,0.085,0.288,0.435,0.373,0.292,0.336,0.358,0.395,0.326,0.263,0.181,0.304,0.222,0.041,0.126,0.259,0.241,0.196,1.107,0.738,2.214,0.738,100.0,2.214,0.738,3.321,98.155,0.369,9.594,79.336,100.0,1.107,0.738,1.107,0.738,0.738,100.0,1.107,0.0,0.0,0.0,0.37,0.74,1.11,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.37,0.37,0.0,0.0,3.441,1.53,0.191,4.206,1.912,5.545,2.103,1.721,4.78,5.166,5.256,5.35,0
Negative_40,2.308,3.462,8.077,6.154,2.692,3.077,3.077,10.769,8.077,3.462,1.587,2.38,5.553,4.231,1.851,1.322,0.242,0.269,0.335,0.269,0.292,0.8,0.096,0.365,0.319,0.481,0.277,0.242,0.269,0.435,0.201,0.193,0.278,0.255,0.259,0.023,0.147,0.178,0.124,0.127,0.769,1.538,0.769,1.154,98.077,2.692,1.538,1.154,97.308,0.385,11.154,87.308,98.077,0.769,1.154,0.769,3.462,1.154,98.077,0.769,0.39,0.77,0.0,0.39,0.0,0.77,0.0,0.0,0.0,0.0,0.0,1.16,1.16,0.39,0.39,0.0,0.0,0.0,0.0,1.54,0.39,0.77,0.39,0.39,1.16,1.54,0.0,0.0,3.892,1.229,1.844,4.302,1.434,1.639,1.639,5.736,4.302,4.266,4.551,4.783,0
Positive_137,0.273,5.738,1.913,6.011,1.639,1.913,1.366,3.279,6.011,9.563,0.275,5.79,1.93,6.066,1.654,1.103,0.197,0.246,0.21,0.219,0.257,0.787,0.117,0.421,0.281,0.497,0.306,0.197,0.246,0.467,0.186,0.26,0.252,0.247,0.268,0.036,0.189,0.173,0.159,0.145,1.366,0.546,1.639,0.82,98.087,2.459,0.546,1.093,96.721,0.273,0.82,77.322,95.902,0.546,0.82,0.546,0.82,0.82,98.087,0.546,0.0,0.27,0.0,0.0,0.0,0.27,0.27,0.55,0.0,0.27,0.0,0.55,0.82,0.0,0.27,0.0,0.0,0.0,0.0,1.1,0.27,0.27,0.0,0.27,0.0,0.27,0.0,0.27,3.795,0.135,2.846,0.949,0.813,0.949,0.678,1.627,2.982,5.008,5.38,4.884,1
Positive_194,2.013,3.803,2.685,8.277,4.474,4.698,4.027,7.159,8.277,4.922,1.579,2.984,2.107,6.494,3.51,1.229,0.251,0.329,0.262,0.215,0.262,0.756,0.121,0.318,0.362,0.383,0.367,0.251,0.329,0.367,0.213,0.269,0.224,0.204,0.24,0.029,0.179,0.247,0.161,0.215,0.447,0.671,0.671,2.461,100.0,0.895,0.447,4.922,97.092,0.224,2.461,74.72,100.0,0.447,2.461,0.447,0.671,2.461,100.0,0.447,0.67,0.45,0.22,0.45,0.0,0.22,0.67,0.45,0.0,0.45,0.22,0.22,0.9,0.22,0.0,0.0,0.0,0.0,0.22,0.22,0.45,0.67,1.12,0.22,0.45,0.45,0.22,0.22,3.86,1.022,1.93,1.363,2.271,2.384,2.044,3.633,4.201,4.789,5.06,4.535,1
Positive_13,3.409,6.061,0.758,7.197,3.409,4.545,6.061,6.818,4.924,9.848,4.155,7.387,0.924,8.771,4.155,4.155,0.273,0.33,0.223,0.299,0.258,0.735,0.133,0.295,0.348,0.364,0.364,0.273,0.33,0.348,0.232,0.319,0.205,0.266,0.243,0.023,0.221,0.278,0.179,0.243,0.758,2.273,0.758,3.03,100.0,2.273,4.924,3.03,100.0,0.379,14.015,81.439,99.242,0.758,3.03,0.758,2.273,3.03,100.0,0.758,0.0,1.14,0.0,0.38,0.0,0.0,1.14,0.0,0.0,0.38,0.0,0.0,0.76,0.38,0.0,0.0,0.38,0.38,0.76,0.0,0.38,0.0,0.38,0.38,0.38,0.38,0.0,0.76,4.081,1.597,2.839,0.355,1.597,2.129,2.839,3.194,2.307,5.394,5.132,5.556,1
Positive_144,3.046,4.569,0.508,5.584,4.061,3.046,2.538,6.599,5.076,9.137,3.246,4.868,0.541,5.95,4.327,2.163,0.239,0.254,0.284,0.249,0.264,0.807,0.102,0.36,0.289,0.411,0.35,0.239,0.254,0.416,0.194,0.235,0.235,0.214,0.276,0.02,0.168,0.194,0.148,0.163,3.046,1.523,1.523,1.015,100.0,2.03,3.046,1.015,96.447,0.508,12.69,80.711,100.0,3.046,1.015,3.046,1.523,1.015,100.0,3.046,0.51,0.0,0.51,0.0,0.0,0.51,0.0,0.0,0.0,0.51,0.0,0.0,0.51,0.0,0.51,0.0,0.0,0.0,0.0,1.02,0.51,0.0,0.51,0.0,0.0,0.0,0.0,0.51,3.168,1.584,2.376,0.264,2.112,1.584,1.32,3.432,2.64,4.948,5.289,4.966,1
Negative_164,2.125,5.179,1.992,5.976,3.586,3.984,2.922,8.101,7.039,7.968,2.302,5.611,2.158,6.475,3.885,0.719,0.185,0.283,0.224,0.22,0.307,0.77,0.112,0.377,0.295,0.449,0.367,0.185,0.283,0.396,0.199,0.258,0.225,0.197,0.283,0.028,0.18,0.198,0.158,0.182,0.266,0.398,0.266,0.531,99.734,1.062,0.398,1.992,98.805,0.133,0.531,77.556,99.734,0.266,0.531,0.266,1.328,0.531,99.734,0.266,0.8,0.8,0.13,0.13,0.13,0.13,0.53,0.13,0.4,0.27,0.13,0.66,0.4,0.13,0.27,0.27,0.13,0.13,0.0,0.66,0.53,1.2,0.8,0.66,0.4,0.4,0.13,0.27,3.934,1.067,2.6,1.0,1.8,2.0,1.467,4.067,3.534,4.832,5.116,5.083,0
Negative_218,4.222,4.444,1.556,7.778,3.333,6.444,3.111,5.333,14.889,4.667,3.206,3.374,1.181,5.906,2.531,1.012,0.224,0.338,0.34,0.211,0.341,0.753,0.122,0.37,0.37,0.43,0.346,0.224,0.338,0.416,0.178,0.222,0.224,0.188,0.296,0.034,0.168,0.204,0.15,0.171,0.222,1.222,0.222,0.333,99.889,1.111,0.222,0.778,97.667,0.111,0.333,73.778,99.889,0.222,0.333,0.222,1.222,0.333,99.889,0.222,0.0,0.0,0.11,0.22,0.22,0.44,0.0,0.22,0.11,0.33,0.22,0.22,1.0,0.78,0.44,0.22,0.11,0.0,0.11,0.44,0.22,0.22,0.11,1.11,0.33,1.22,0.0,0.33,3.21,2.258,2.377,0.832,1.783,3.447,1.664,2.853,7.964,4.483,4.798,4.702,0
Positive_131,7.347,4.49,3.673,6.122,8.163,15.102,4.898,2.449,9.388,3.265,5.487,3.353,2.743,4.572,6.096,2.438,0.347,0.392,0.237,0.294,0.298,0.694,0.106,0.265,0.424,0.347,0.306,0.347,0.392,0.331,0.266,0.344,0.176,0.225,0.217,0.049,0.148,0.299,0.225,0.27,1.224,2.041,1.633,0.816,99.592,2.041,1.224,0.816,96.735,0.408,9.388,59.592,96.327,1.224,0.816,1.224,2.041,0.816,99.592,1.224,0.0,0.0,0.41,0.41,0.0,1.23,0.82,0.41,0.0,0.41,2.05,0.0,0.0,1.23,0.82,1.64,0.41,0.41,0.82,0.0,0.0,0.41,0.0,0.41,0.41,0.0,0.41,0.0,2.374,3.561,2.176,1.78,3.957,7.321,2.374,1.187,4.551,5.267,5.373,5.0,1
Negative_112,0.733,3.663,1.832,7.326,2.564,4.212,2.198,10.806,7.326,4.762,0.533,2.661,1.331,5.322,1.863,0.931,0.233,0.328,0.289,0.181,0.264,0.74,0.11,0.397,0.348,0.452,0.315,0.233,0.328,0.43,0.2,0.261,0.233,0.176,0.268,0.026,0.172,0.206,0.167,0.178,1.282,0.366,1.099,0.366,99.634,1.099,1.465,0.733,99.084,0.183,0.366,78.755,99.634,1.282,0.366,1.282,0.366,0.366,99.634,1.282,1.28,1.1,0.37,0.18,0.18,0.0,0.0,0.18,0.0,0.37,0.37,0.0,1.1,0.18,0.37,0.18,0.0,0.0,0.18,3.12,0.73,1.28,1.47,0.92,0.55,1.65,0.0,0.37,5.412,0.367,1.835,0.918,1.284,2.11,1.101,5.412,3.669,5.109,5.169,5.209,0
Positive_74,5.797,6.522,2.174,13.768,10.87,7.246,3.623,2.174,5.797,7.246,6.473,7.283,2.428,15.375,12.138,2.428,0.203,0.362,0.174,0.319,0.304,0.71,0.203,0.261,0.362,0.348,0.449,0.203,0.362,0.283,0.109,0.343,0.175,0.219,0.197,0.029,0.277,0.27,0.102,0.27,5.072,2.174,2.174,1.449,99.275,2.174,5.072,1.449,97.101,0.725,9.42,73.188,94.203,5.072,1.449,5.072,2.174,1.449,99.275,3.623,0.0,0.0,0.73,0.0,0.0,0.73,0.73,1.46,0.73,2.19,0.0,0.0,0.0,0.73,0.0,2.19,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725,2.899,3.262,1.087,5.436,3.624,1.812,1.087,2.899,5.041,5.331,4.606,1
Negative_224,1.84,2.454,3.988,3.067,4.294,1.84,4.294,11.043,8.282,8.589,1.126,1.502,2.441,1.878,2.629,3.38,0.175,0.169,0.316,0.322,0.328,0.893,0.055,0.423,0.178,0.488,0.337,0.175,0.169,0.488,0.16,0.148,0.308,0.234,0.225,0.006,0.098,0.148,0.114,0.12,2.147,0.613,1.534,0.613,98.16,1.534,0.92,6.135,98.16,0.307,3.988,57.669,97.853,0.92,0.613,0.92,0.613,0.613,98.16,0.92,1.23,0.31,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.31,0.0,0.0,0.62,0.31,0.0,0.0,0.0,0.0,0.0,1.23,0.31,1.23,1.85,1.23,0.0,0.62,0.0,0.31,1.916,1.045,1.394,2.265,2.439,1.045,2.439,6.272,4.704,3.976,4.041,4.422,0
Positive_63,1.878,5.634,0.939,8.451,7.042,5.634,5.634,2.817,4.225,5.634,2.004,6.013,1.002,9.019,7.515,4.009,0.254,0.31,0.192,0.272,0.239,0.742,0.141,0.315,0.333,0.38,0.366,0.254,0.31,0.376,0.217,0.288,0.217,0.259,0.245,0.061,0.193,0.222,0.179,0.198,5.634,1.408,3.756,0.939,98.592,1.878,1.408,0.939,97.653,0.469,4.695,80.282,98.592,1.408,0.939,1.408,2.347,0.939,98.592,1.408,0.0,0.0,0.0,0.47,0.0,0.0,0.94,0.94,0.0,0.94,0.0,0.0,0.47,1.42,0.47,0.0,0.47,0.47,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.94,2.957,0.91,2.729,0.455,3.411,2.729,2.729,1.365,2.047,4.898,5.111,5.528,1
Positive_47,3.896,4.044,1.682,6.995,6.375,6.287,2.981,4.28,5.756,6.346,3.284,3.408,1.418,5.895,5.373,1.741,0.256,0.301,0.259,0.301,0.261,0.768,0.11,0.328,0.321,0.385,0.359,0.256,0.301,0.368,0.204,0.248,0.234,0.253,0.227,0.027,0.165,0.209,0.175,0.185,0.089,0.059,0.236,0.059,99.852,0.325,0.059,0.148,99.734,0.03,0.089,79.191,99.852,0.236,0.059,0.089,0.059,0.059,99.852,0.236,0.09,0.18,0.38,0.18,0.06,0.09,0.35,0.32,0.21,0.41,0.32,0.15,0.27,0.24,0.56,0.18,0.09,0.09,0.18,0.15,0.21,0.35,0.18,0.32,0.12,0.32,0.12,0.38,2.932,1.944,2.018,0.839,3.182,3.138,1.488,2.136,2.873,4.906,4.991,5.053,1
Negative_233,1.896,4.739,1.896,8.531,3.318,2.37,2.844,7.109,6.161,6.635,2.328,5.818,2.328,10.474,4.074,0.582,0.199,0.294,0.237,0.204,0.284,0.758,0.133,0.379,0.318,0.445,0.355,0.199,0.294,0.408,0.195,0.295,0.252,0.195,0.276,0.029,0.21,0.219,0.167,0.214,1.896,0.948,2.37,0.948,97.63,1.896,2.37,1.422,97.63,0.474,11.848,62.559,96.682,1.896,0.948,1.896,0.948,0.948,97.63,1.896,0.48,0.48,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.48,0.0,0.0,1.43,0.0,0.48,0.0,0.0,0.0,0.0,0.95,0.48,1.9,0.0,0.48,0.0,0.48,0.0,0.95,4.224,0.939,2.347,0.939,1.643,1.173,1.408,3.52,3.051,5.098,5.318,5.31,0
Negative_11,3.774,2.642,5.66,4.528,9.434,3.396,7.547,6.038,3.396,5.66,1.858,1.301,2.787,2.229,4.645,1.858,0.336,0.234,0.264,0.392,0.215,0.826,0.072,0.219,0.291,0.302,0.362,0.336,0.234,0.313,0.314,0.182,0.254,0.273,0.193,0.011,0.11,0.235,0.212,0.178,0.755,1.132,0.755,1.509,99.245,1.887,0.755,1.509,96.604,0.377,3.774,66.415,88.679,0.755,1.509,0.755,1.132,1.509,99.245,0.755,0.0,0.76,0.38,0.0,0.38,0.38,0.0,0.0,0.0,0.38,0.0,0.76,0.76,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.38,0.76,0.0,0.0,0.0,0.0,0.0,0.38,3.496,1.943,1.36,2.914,4.856,1.748,3.885,3.108,1.748,4.741,4.831,5.194,0
Negative_171,5.696,2.532,4.43,3.797,5.063,5.696,2.532,3.165,12.025,0.633,7.6,3.378,5.911,5.066,6.755,7.6,0.316,0.291,0.297,0.247,0.31,0.816,0.063,0.31,0.323,0.38,0.304,0.316,0.291,0.399,0.236,0.204,0.268,0.197,0.217,0.006,0.121,0.21,0.204,0.146,1.266,5.063,1.266,2.532,99.367,8.861,1.899,2.532,99.367,0.633,14.557,62.025,91.772,1.266,2.532,1.266,5.063,2.532,99.367,1.266,0.64,1.27,0.64,0.0,0.64,0.0,0.0,0.64,0.64,0.0,0.0,0.64,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.64,1.27,0.0,0.64,0.0,3.104,2.793,1.242,2.172,2.483,2.793,1.242,1.552,5.897,4.799,5.144,5.6,0
Positive_199,3.782,3.361,3.361,7.773,5.672,7.773,3.361,5.672,9.664,6.092,3.42,3.039,3.039,7.028,5.128,3.039,0.25,0.298,0.294,0.279,0.286,0.773,0.111,0.324,0.332,0.391,0.359,0.25,0.298,0.391,0.229,0.225,0.234,0.24,0.24,0.032,0.162,0.217,0.187,0.175,0.42,1.05,0.42,0.63,98.529,1.891,0.42,0.63,97.899,0.21,1.05,54.412,94.958,0.42,0.63,0.42,1.05,0.63,98.529,0.42,0.63,0.84,0.63,0.0,0.63,0.63,0.42,0.21,0.21,0.0,0.63,0.21,0.42,0.63,0.42,0.63,0.0,0.21,0.42,0.42,0.0,0.63,0.42,0.42,0.21,0.84,0.21,0.21,1.998,1.998,1.775,1.775,2.996,4.106,1.775,2.996,5.104,4.4,5.023,4.579,1
