APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,APAAC33,APAAC34,APAAC35,APAAC36,APAAC37,APAAC38,APAAC39,APAAC40,id,label
4.57,3.284,3.856,4.57,2.713,8.997,3.713,6.712,1.143,7.283,10.14,7.427,2.713,3.142,5.569,10.711,7.854,0.857,2.427,7.854,-1.794,0.633,2.797,4.274,-1.741,-1.372,-0.158,-1.478,-3.43,-0.106,-1.425,-0.369,-0.422,-0.95,-1.478,0.053,0.897,0.264,-0.58,0.844,Positive_521,1
5.614,5.058,2.39,3.891,2.057,5.669,3.057,4.836,2.112,2.835,7.781,3.113,1.389,2.445,4.058,6.503,3.558,1.556,2.334,5.502,1.591,2.045,0.417,0.303,0.909,1.591,0.114,0.0,1.591,1.894,2.235,2.992,-0.606,0.038,0.72,1.402,1.78,1.061,1.97,2.197,Positive_102,1
7.638,5.819,1.818,6.062,3.637,4.607,4.122,5.819,3.395,4.243,15.033,4.728,2.668,2.789,6.547,10.063,6.547,2.425,1.212,7.153,-3.296,-2.339,-1.329,-1.063,0.638,0.957,0.904,1.17,-2.286,-1.276,-1.17,-0.532,1.754,0.532,2.127,2.127,1.223,1.063,-1.701,-3.828,Negative_972,0
5.447,4.28,1.556,1.167,0.778,2.724,1.556,3.502,0.778,0.778,8.949,0.778,0.778,1.946,5.837,3.891,3.502,0.0,1.167,1.946,4.622,4.032,3.236,2.851,7.088,3.082,-1.335,0.026,3.236,3.184,2.44,2.311,1.31,0.565,1.027,1.13,2.26,0.847,3.493,3.236,Negative_275,0
9.323,6.06,2.797,2.797,2.331,6.06,3.263,5.594,1.398,2.331,15.383,3.729,0.932,1.865,5.127,5.594,5.127,2.331,1.865,6.06,-4.274,-0.855,-6.883,-5.038,0.945,3.464,2.834,-1.125,-1.934,-1.26,5.083,-0.36,9.852,7.827,-2.519,-0.495,-1.395,-3.914,3.509,6.568,Negative_386,0
9.004,7.777,2.047,1.228,0.818,5.73,6.549,4.911,1.637,1.228,13.507,1.228,1.637,2.456,10.233,6.14,0.818,0.0,0.409,2.865,3.65,4.091,-5.134,-1.604,2.688,2.808,2.688,5.576,2.928,1.524,-2.888,0.481,3.129,2.527,-3.41,1.725,-4.011,-0.682,2.848,0.842,Negative_269,0
3.013,4.962,2.304,3.013,5.494,5.494,3.722,3.899,2.658,3.013,4.431,5.494,0.531,2.835,3.899,6.38,2.127,1.24,1.595,1.418,4.186,5.908,-0.743,-0.068,1.35,1.418,1.452,1.857,2.465,2.532,2.667,1.924,1.452,1.823,1.013,1.182,1.654,3.916,-2.566,-0.945,Negative_767,0
8.246,6.144,4.043,6.629,1.294,9.055,4.204,7.276,3.072,4.366,10.51,5.822,2.911,4.528,4.204,7.276,5.498,1.455,5.013,7.923,1.149,2.025,-2.135,-0.164,1.095,1.97,3.448,2.573,-2.737,-1.806,-6.404,-4.707,-0.164,0.602,3.831,0.93,0.164,0.328,-5.638,-3.831,Positive_708,1
5.387,2.818,2.486,3.564,1.657,4.309,3.398,5.138,0.912,5.801,7.458,4.724,2.735,3.066,2.983,5.801,4.807,0.58,1.326,7.21,2.818,1.219,-1.828,-2.399,3.96,2.171,2.894,1.371,2.551,0.8,2.323,1.104,0.609,0.419,1.676,1.447,1.409,-0.076,0.838,0.533,Positive_187,1
3.975,4.141,4.886,9.109,3.893,3.147,4.886,6.791,0.994,3.147,6.045,2.899,0.746,3.23,4.803,4.555,4.058,0.828,1.904,5.549,-0.955,0.836,0.517,2.467,1.433,4.417,0.597,2.945,-0.398,1.83,-1.791,0.08,-1.194,1.154,0.08,3.303,-0.756,1.592,1.353,2.905,Negative_983,0
4.397,6.282,1.256,0.628,10.679,0.0,3.769,9.423,0.0,0.0,0.0,1.256,0.628,1.256,5.025,15.705,1.256,0.0,0.0,0.628,12.78,5.97,10.821,3.141,6.996,2.923,6.001,2.114,1.524,1.119,1.493,0.902,-1.648,0.218,-3.794,-1.586,-3.731,-1.835,-4.478,-1.119,Negative_687,0
8.99,3.184,3.933,4.12,1.873,5.806,2.809,10.863,2.622,7.117,6.743,7.117,2.06,2.996,3.184,5.244,5.619,0.561,2.06,8.428,-3.003,-2.479,0.334,0.238,-3.622,-3.765,4.862,3.718,1.001,-0.381,2.002,0.763,-3.861,-1.144,2.383,1.096,-0.906,-0.191,3.908,3.718,Positive_396,1
6.194,4.018,4.854,4.352,1.172,6.863,2.176,6.528,1.841,4.185,7.031,3.683,1.841,3.014,4.52,5.859,2.845,1.507,3.181,4.018,2.629,2.59,-1.873,-0.797,1.912,4.741,1.633,2.271,-1.235,-1.474,2.191,0.518,1.474,1.594,1.235,2.55,-3.705,-1.355,1.713,3.705,Positive_526,1
4.166,1.47,0.98,1.226,1.226,2.451,0.98,1.47,1.226,3.431,5.882,1.961,0.735,1.715,2.451,2.451,3.186,0.245,0.98,3.186,6.565,3.976,5.426,3.935,4.949,3.417,3.707,2.526,3.458,1.967,-0.331,0.456,2.133,2.236,3.458,2.816,2.651,2.381,0.58,2.278,Negative_1218,0
5.065,4.111,2.203,2.349,1.321,4.845,2.569,5.065,1.542,1.028,5.946,4.184,0.441,1.248,4.551,7.561,2.789,0.367,1.101,3.083,0.583,1.81,2.547,3.406,1.688,2.762,2.025,3.958,-0.767,1.933,1.933,3.16,3.16,4.725,0.061,4.357,-0.675,1.749,-0.921,1.135,Negative_331,0
6.772,7.842,2.851,3.208,2.495,4.634,6.772,10.337,5.703,5.346,14.613,2.851,2.139,8.554,9.98,8.198,4.277,1.782,2.139,9.267,-3.293,-1.497,3.533,1.796,-2.754,-2.874,-2.036,-1.617,-1.078,-3.533,5.629,1.138,-1.257,-2.036,-0.719,-4.671,-0.479,-5.09,2.395,-1.317,Negative_588,0
6.295,6.461,2.485,5.301,1.326,5.798,4.639,6.461,3.313,2.65,8.946,1.988,2.154,2.319,4.639,4.307,4.141,1.491,2.816,5.632,-2.245,1.497,-1.206,0.125,4.283,4.615,-3.035,-1.663,1.372,0.582,-0.0,2.62,1.455,2.204,1.372,1.206,1.164,0.832,0.707,0.956,Positive_651,1
0.0,2.247,2.247,0.0,0.0,1.123,1.123,1.123,0.0,4.493,6.74,0.0,2.247,2.247,0.0,1.123,3.37,1.123,2.247,3.37,6.286,5.084,5.398,2.769,1.48,1.846,1.602,0.818,6.878,3.361,3.535,3.639,6.982,4.475,-0.244,3.604,4.614,4.458,-2.264,0.853,Negative_859,0
7.26,7.17,3.358,4.81,1.543,6.716,3.358,7.533,2.269,3.449,12.796,3.358,1.906,4.084,4.901,5.627,4.901,1.452,3.086,6.716,-2.937,-1.589,0.626,-0.048,-0.53,-0.193,1.83,0.722,1.011,0.53,1.493,-0.096,1.589,2.504,1.204,1.3,-3.226,-2.6,1.444,0.674,Positive_313,1
4.432,1.564,1.564,0.912,1.434,1.434,1.694,2.607,0.912,2.868,3.65,1.825,1.434,2.868,2.607,4.432,2.477,1.825,1.955,4.954,3.701,1.993,1.993,2.278,4.104,4.128,5.03,3.962,3.274,1.803,2.349,2.681,2.657,2.491,2.515,1.566,3.274,1.329,1.21,0.214,Negative_727,0
9.997,10.83,1.666,3.332,3.332,4.998,6.248,7.914,1.666,1.666,11.663,0.833,2.499,3.332,9.163,4.998,2.083,3.332,0.833,10.83,1.265,-0.101,-7.439,-6.326,4.049,3.441,0.101,-1.923,4.808,2.126,-8.502,-3.543,3.492,1.265,9.514,2.733,-3.391,-1.316,-0.455,-1.012,Negative_347,0
5.468,4.753,2.249,3.73,2.504,7.206,4.599,3.986,2.044,3.015,9.454,4.139,1.737,2.3,5.059,5.672,3.066,1.277,1.84,4.548,-0.275,1.494,0.472,0.354,3.5,2.871,0.865,1.376,-1.848,-0.59,-1.14,0.079,2.713,4.326,-1.18,-0.079,0.354,1.809,2.438,3.814,Positive_649,1
6.086,4.407,4.197,4.617,5.456,6.295,4.407,7.135,3.987,7.555,18.886,5.876,1.679,2.728,4.827,11.122,9.653,1.049,1.889,7.764,1.017,0.299,-5.144,-3.05,-0.658,-1.675,-0.837,-2.811,0.179,-1.435,-0.12,-1.017,3.17,1.435,2.213,1.794,-2.333,-2.931,-3.409,-4.306,Negative_630,0
6.486,6.182,0.608,3.851,1.824,3.952,5.675,7.296,2.129,1.216,12.87,2.838,1.216,2.432,10.033,6.587,4.966,2.23,1.115,4.56,1.629,1.849,0.881,-0.44,-1.057,-0.705,4.095,1.717,-1.145,-0.396,0.616,1.277,-0.705,0.661,1.057,1.805,0.484,0.264,0.088,-0.044,Negative_927,0
9.123,9.631,1.013,4.815,1.267,8.616,3.801,8.616,2.281,4.562,11.658,3.041,1.521,3.041,4.309,4.815,5.068,1.521,4.055,7.096,-0.349,0.449,-4.993,-3.595,-3.944,-1.398,-3.595,-0.2,2.496,3.395,6.39,1.248,-0.25,1.048,2.147,2.346,0.3,4.294,-1.648,-3.994,Positive_573,1
4.759,8.566,5.711,0.952,1.904,16.181,2.855,7.615,3.807,5.711,15.229,2.855,4.759,5.711,8.566,7.615,4.759,0.952,0.952,9.518,-17.311,-7.793,-9.697,-3.867,0.119,6.901,-1.487,-1.249,7.733,-2.796,-4.581,-1.904,1.606,-0.119,-3.629,-5.116,1.071,4.283,8.745,10.113,Negative_993,0
6.31,4.454,4.207,4.578,2.722,7.176,3.96,5.197,2.97,6.434,9.774,5.939,2.474,3.96,3.341,6.434,5.692,1.238,3.588,5.939,2.265,3.325,-3.084,-2.41,4.048,4.0,1.06,2.554,-2.024,-1.687,-0.723,0.241,-3.759,-1.494,-1.542,-1.59,0.964,-0.53,0.482,3.518,Positive_348,1
7.123,4.898,2.226,4.007,2.226,4.898,2.672,4.007,2.226,4.452,9.794,1.781,1.781,3.561,7.123,3.561,4.452,1.781,1.335,4.007,0.584,0.623,-1.675,-2.805,5.337,6.233,1.87,3.039,10.09,2.415,-3.039,-4.869,0.039,1.325,4.09,1.091,-2.883,-4.597,4.675,0.545,Negative_804,0
7.883,6.492,2.087,2.319,1.855,5.101,4.405,8.115,1.855,1.855,13.679,1.855,0.696,2.319,6.956,6.26,3.246,3.014,1.855,5.797,0.57,1.358,-1.446,-1.884,3.374,1.84,-0.482,-1.227,3.506,0.351,2.848,0.219,-1.665,-2.103,2.41,2.016,2.542,1.49,-0.131,-1.227,Negative_127,0
7.928,4.43,3.264,3.031,0.7,6.062,5.13,8.628,3.964,4.664,12.592,3.731,1.633,4.897,5.829,5.363,4.43,1.166,3.264,6.762,-2.632,-1.413,-0.195,-2.242,1.023,0.341,3.46,0.487,2.485,0.682,-1.072,-0.585,2.632,-0.292,-0.487,-1.072,3.558,0.292,-1.316,-1.121,Positive_1152,1
2.771,3.879,2.217,2.771,1.109,5.542,4.433,6.096,6.65,2.217,6.65,6.096,1.663,2.771,5.542,11.084,4.987,2.771,1.663,2.771,7.448,9.833,4.644,8.41,3.138,2.803,-2.636,0.669,-0.251,-1.088,-1.548,0.251,-2.469,-3.64,4.603,1.757,-3.682,-6.318,-3.975,-1.632,Negative_285,0
4.078,4.078,7.235,4.341,2.763,6.577,5.525,5.13,3.025,5.788,17.103,4.868,2.105,7.63,3.421,10.656,5.13,1.316,3.025,6.577,-4.746,-7.119,-3.753,-3.035,5.795,5.519,-5.74,-6.843,2.483,3.642,-2.594,-2.539,1.214,-0.717,3.532,3.863,-1.545,-0.993,2.759,0.442,Positive_728,1
4.953,3.804,3.45,3.892,1.062,4.688,2.831,5.219,1.327,5.131,8.227,5.043,2.742,4.246,3.361,6.015,5.043,1.415,2.831,5.043,1.486,0.643,1.245,0.281,0.964,1.446,0.843,-0.482,-0.884,-0.0,0.602,0.763,1.165,1.968,2.088,2.088,-1.606,-0.442,3.695,3.815,Positive_444,1
10.385,8.969,0.944,5.665,0.944,1.417,3.305,6.609,1.888,0.944,21.243,1.417,1.417,0.473,10.858,5.665,4.721,1.888,0.473,4.721,-4.697,-3.288,0.47,1.597,-4.744,-4.932,1.691,3.147,-6.388,-1.926,7.046,3.382,11.367,7.374,6.012,1.127,-5.683,-4.838,-1.879,1.221,Negative_528,0
5.804,5.382,2.849,4.537,0.844,6.437,2.955,8.653,0.844,4.01,8.548,6.542,1.478,4.115,4.221,3.483,4.537,1.161,2.005,5.698,1.808,6.308,-4.163,-1.934,0.168,2.313,1.976,3.827,-2.271,0.799,-3.953,-0.715,1.892,3.616,-0.841,1.262,1.598,3.112,-0.168,1.262,Positive_150,1
3.915,4.614,2.936,5.873,1.818,6.851,2.656,6.572,1.818,4.754,9.508,5.732,2.517,5.034,5.313,5.593,4.614,1.678,3.216,7.969,2.65,5.067,-2.232,-2.325,-2.51,-4.277,-0.0,-0.279,-0.325,0.279,3.626,2.603,-0.511,-0.279,0.232,0.604,-0.046,1.209,1.72,1.813,Positive_683,1
15.22,5.568,6.681,4.455,0.372,2.97,3.712,4.455,2.598,4.826,11.507,7.795,5.568,3.712,5.939,8.537,8.909,0.742,3.341,8.167,-1.669,-2.474,1.956,-0.633,-4.948,-1.208,-3.222,-1.554,-2.071,-3.913,-0.748,1.323,-1.323,-0.921,-0.575,-1.266,1.093,-0.115,3.97,3.222,Positive_878,1
4.562,1.141,4.562,0.0,1.141,4.562,6.843,3.421,5.702,5.702,5.702,6.843,2.281,3.421,22.809,14.826,5.702,2.281,0.0,6.843,-5.092,-1.679,0.433,-2.438,-4.496,-0.921,-0.271,-3.25,-3.413,0.921,4.875,8.397,-2.329,1.083,8.017,2.654,-6.826,-4.605,0.488,0.108,Negative_334,0
13.219,4.406,5.762,8.474,1.356,7.118,5.085,8.813,3.051,8.813,11.863,6.101,2.033,4.068,5.424,7.118,6.101,0.677,2.712,11.186,-2.344,-1.974,-1.912,0.617,-0.74,-4.627,2.159,0.617,-4.195,-1.234,-6.539,-4.812,-7.403,-2.529,4.257,2.159,2.591,1.172,-0.185,1.542,Positive_394,1
4.623,3.633,3.633,5.945,0.991,6.275,2.972,5.284,3.963,3.633,8.256,6.275,1.651,3.303,7.596,6.935,4.623,1.321,2.642,5.614,2.318,4.191,0.669,2.363,-2.987,0.981,-3.255,-1.248,-0.802,0.535,0.936,4.235,-2.809,-2.14,2.764,4.592,-0.758,1.204,-0.936,0.981,Positive_979,1
4.229,3.317,4.395,5.555,1.243,6.716,2.736,6.384,3.4,4.809,6.135,5.472,2.072,4.312,4.146,5.058,6.218,1.575,5.306,5.223,3.223,7.064,1.192,0.662,0.265,0.221,1.325,1.192,-0.618,-2.561,-1.943,-2.737,1.104,1.457,1.589,3.002,-1.854,-1.236,0.486,-0.132,Positive_1018,1
8.477,5.529,6.265,6.635,2.58,8.477,4.055,5.529,3.686,5.529,13.269,9.583,1.843,4.792,7.002,7.002,2.58,1.106,5.16,9.951,1.369,0.119,0.238,-3.036,-1.726,2.262,-5.655,-4.167,-1.131,-0.417,-8.571,-0.655,-2.202,1.131,1.31,1.548,4.167,8.452,-3.929,-8.155,Positive_343,1
7.975,3.821,3.157,4.154,1.329,5.981,2.16,8.972,1.661,5.483,7.476,6.314,2.492,3.157,3.489,5.151,4.486,0.664,1.994,6.479,-1.814,0.302,-3.283,-2.549,3.153,3.153,1.771,1.814,0.389,0.95,1.253,1.166,-3.326,-1.469,2.246,3.369,-1.21,2.073,2.462,3.153,Positive_1124,1
4.518,5.271,1.883,2.259,1.883,3.765,5.271,3.388,1.506,1.883,9.036,2.635,1.883,3.765,4.894,6.024,1.506,0.753,0.753,2.635,5.11,6.518,5.994,3.931,6.715,5.241,3.472,2.162,0.884,-0.262,1.867,-0.393,0.066,0.328,-0.295,-1.67,-2.358,-2.751,-0.884,0.819,Negative_1145,0
4.86,5.136,1.926,2.798,0.963,7.429,4.769,4.357,2.064,1.88,6.374,2.522,1.146,2.018,7.429,8.438,3.668,0.871,1.055,3.531,0.989,3.186,1.098,2.563,1.611,3.369,-0.183,1.867,-0.256,2.453,0.256,2.71,-1.135,1.098,-0.439,2.563,0.769,2.783,-0.622,2.087,Negative_114,0
5.184,3.407,2.962,3.851,1.926,5.925,3.407,6.517,2.518,2.962,10.221,3.11,0.592,3.703,6.369,9.777,5.332,1.333,1.777,4.74,1.67,1.541,3.168,1.241,-0.942,-0.771,-1.07,-1.413,2.354,1.627,-0.599,0.771,2.825,3.296,0.385,0.128,-0.171,1.07,-0.043,-0.685,Negative_510,0
10.157,4.009,4.277,4.009,1.604,8.286,5.346,10.157,2.405,8.286,11.226,7.752,2.94,4.812,3.742,8.018,7.217,0.801,4.544,5.881,-3.637,-0.693,-6.178,-2.656,2.425,-1.212,0.751,0.058,-0.289,-0.693,-0.173,0.635,-4.388,-4.619,1.155,-1.79,3.811,0.866,0.462,0.693,Positive_322,1
5.017,3.73,2.042,3.552,1.288,5.151,3.552,5.772,1.421,1.598,6.038,3.908,1.199,1.643,5.817,7.948,3.996,0.622,0.577,3.552,-1.232,2.532,1.642,2.497,-0.479,1.779,1.061,3.079,1.061,2.224,0.718,2.84,1.334,2.942,1.779,2.497,0.342,2.737,0.821,1.403,Negative_1073,0
2.867,4.073,3.319,4.224,1.508,2.564,1.508,2.867,1.207,4.526,5.883,3.771,1.961,3.922,3.168,5.883,5.883,1.961,3.922,5.431,0.669,3.029,4.297,4.121,1.268,2.36,1.021,1.761,0.74,1.338,3.346,1.796,0.986,-0.106,0.317,-0.352,1.691,1.444,-0.317,0.141,Positive_937,1
4.858,5.606,0.373,1.495,2.242,5.606,4.111,3.737,1.868,1.495,6.353,4.111,0.373,3.363,4.111,2.616,2.242,1.121,0.373,4.858,2.833,2.559,2.224,2.559,1.127,2.406,8.468,4.935,2.437,2.559,1.828,0.64,0.914,2.132,-1.706,0.305,3.198,-1.157,-0.061,0.883,Negative_950,0
7.531,6.695,3.068,1.952,2.232,5.021,1.674,6.415,3.068,3.068,11.157,5.021,1.116,4.184,2.51,6.973,5.3,1.116,2.232,7.81,-1.278,1.498,-4.451,-2.644,0.837,2.556,3.394,3.394,1.587,0.617,-3.129,-2.071,2.732,2.468,2.468,1.19,3.305,0.705,0.397,-1.719,Positive_391,1
6.508,5.114,3.254,5.578,0.0,9.297,3.719,4.649,1.394,7.438,13.946,10.691,3.719,4.649,5.114,6.973,1.86,0.464,4.649,4.184,-5.263,1.032,-1.084,1.032,3.457,6.76,-0.0,1.187,3.509,0.826,-4.954,-4.696,0.206,0.877,-7.74,-3.199,3.251,2.528,1.342,-2.27,Positive_638,1
7.708,6.209,0.214,2.569,1.285,4.282,3.426,6.424,0.857,0.642,7.708,0.857,0.214,0.214,8.136,4.282,1.285,0.214,0.214,2.998,1.344,5.108,1.314,3.465,-2.001,2.3,6.84,5.675,5.227,5.675,0.239,2.18,-1.314,0.836,-0.388,2.001,-2.599,0.269,1.583,2.509,Negative_429,0
6.019,1.57,1.309,0.785,1.832,2.617,2.094,3.926,0.262,3.141,4.973,1.309,1.309,1.832,1.57,3.402,2.094,1.309,1.047,2.617,2.363,2.678,2.543,1.148,5.897,3.669,4.456,2.431,3.759,0.608,4.254,2.791,4.682,2.206,2.993,1.328,1.508,1.148,2.678,1.846,Negative_210,0
7.259,3.897,2.095,2.679,1.51,6.188,3.8,6.528,2.046,1.998,6.966,4.823,0.828,2.387,9.452,8.039,3.752,1.169,1.9,3.557,1.415,3.316,-1.375,0.566,0.202,1.577,0.607,1.415,-1.132,1.011,-1.051,1.415,1.254,2.548,1.617,3.275,-1.092,1.617,-0.04,1.981,Negative_549,0
3.04,5.167,8.207,2.736,1.519,5.472,5.167,5.472,3.04,6.991,9.727,3.648,3.04,4.255,5.167,9.423,5.167,2.128,3.648,6.687,-3.888,0.0,0.598,-1.545,-0.05,-3.44,1.097,-0.349,2.891,-1.595,-1.047,-1.097,3.739,4.536,-0.199,-4.038,0.199,0.598,0.897,2.991,Positive_835,1
7.468,7.129,1.698,6.111,2.037,5.771,3.734,7.468,2.377,3.055,9.845,2.716,2.377,2.716,11.543,5.093,3.395,0.679,2.716,3.734,-2.796,2.521,-0.687,-0.733,-0.0,1.512,-4.491,-3.483,0.275,2.016,1.421,2.704,-0.092,1.467,-1.146,-0.687,2.887,3.941,1.467,2.246,Negative_220,0
10.216,5.519,2.114,5.636,0.822,6.106,3.171,9.864,1.761,3.757,9.63,3.405,1.879,3.288,5.285,5.636,7.398,1.879,3.405,6.693,-1.413,-1.657,-2.144,-3.168,1.998,-1.754,-2.729,-1.365,1.706,1.462,-1.559,-1.803,1.852,0.341,1.998,3.119,0.292,0.682,3.85,2.827,Positive_751,1
8.132,2.957,5.175,8.871,1.479,11.089,4.436,7.392,5.175,5.175,12.568,4.436,5.175,3.697,5.175,6.653,3.697,0.739,2.957,2.957,0.54,4.695,-3.454,1.403,3.454,6.746,2.213,1.133,-0.378,-1.457,-2.428,1.619,3.076,5.343,-6.746,-4.263,-5.181,-4.533,-7.232,-2.482,Positive_1176,1
7.236,4.379,3.999,6.475,2.094,7.807,4.951,5.713,3.047,5.903,13.139,7.617,2.094,5.141,6.664,8.569,7.617,2.476,4.19,7.236,-1.513,-1.687,-3.549,-3.025,-2.501,-1.222,-0.524,1.047,2.792,-0.116,-3.374,-3.432,0.931,0.116,-0.814,-0.116,0.756,0.524,-0.524,-0.116,Positive_582,1
7.261,4.729,3.04,5.742,5.067,7.6,5.573,5.067,3.04,5.573,9.119,6.079,1.689,5.573,5.911,13.679,5.742,1.182,2.533,7.6,-2.683,-1.397,-4.919,-5.254,-0.391,-0.168,1.677,1.677,-0.894,0.224,2.068,2.851,-3.13,-1.453,-0.056,2.012,-1.342,0.224,-1.677,0.838,Negative_239,0
3.126,1.563,2.779,1.39,0.521,1.737,1.911,3.474,1.39,3.648,5.732,3.821,2.085,3.821,1.911,3.474,2.605,2.779,3.3,3.474,3.9,4.636,2.536,3.709,3.763,5.209,1.745,1.282,1.936,3.082,3.136,1.827,3.109,2.891,-0.3,-0.245,2.291,1.227,-0.273,0.0,Positive_657,1
3.775,3.455,1.579,2.745,1.258,3.134,1.899,3.798,1.487,2.608,6.359,1.738,1.395,2.471,3.935,5.559,2.151,0.709,1.144,3.18,2.311,2.148,1.033,1.441,4.214,3.29,2.175,2.474,1.794,2.474,3.643,2.719,1.93,1.876,1.06,1.659,2.8,2.828,1.631,2.121,Negative_160,0
10.805,4.052,4.592,5.673,0.27,5.132,4.592,9.995,1.08,4.592,10.265,7.023,3.241,6.213,3.782,6.753,7.834,2.161,2.161,7.834,-3.674,0.27,0.486,-1.135,-0.54,-0.27,-6.807,-7.347,0.972,-0.378,2.863,1.675,0.918,0.594,1.837,2.809,3.133,1.026,-2.431,-2.053,Positive_838,1
4.699,3.804,3.357,3.133,2.461,4.923,2.685,6.042,1.342,4.923,4.699,4.475,1.79,2.461,5.371,5.594,3.133,1.342,2.909,5.594,-0.374,1.009,2.541,2.691,1.084,-0.299,2.877,1.046,-0.299,-0.785,3.326,2.242,0.71,2.803,0.785,-0.112,1.271,3.139,0.934,0.673,Negative_585,0
12.431,8.384,2.313,6.939,0.289,5.203,5.203,7.516,2.023,1.734,11.564,2.891,2.023,3.758,7.516,2.602,6.071,0.0,2.313,10.696,-3.196,-0.0,2.029,-1.116,5.733,7.204,-0.507,3.247,-2.435,-2.435,0.761,-0.71,-0.304,0.71,0.863,-0.254,-8.27,-3.501,0.0,0.71,Positive_1206,1
4.43,1.476,5.538,4.43,2.215,1.476,5.538,4.43,2.215,4.43,11.814,4.8,1.846,3.692,4.061,6.276,6.276,0.739,3.323,7.384,1.987,2.117,0.216,0.648,-0.778,-3.326,1.901,-0.821,-1.123,-0.346,0.907,2.937,2.678,3.197,1.641,1.512,1.382,1.512,-0.173,-2.462,Negative_964,0
5.749,6.785,4.335,5.371,1.131,6.974,3.675,5.749,4.147,7.445,8.576,6.974,2.168,4.995,4.335,6.974,4.147,1.79,3.864,6.031,-2.935,-0.354,-5.061,-3.492,-1.063,-0.405,1.468,1.215,0.202,0.101,1.366,2.024,-0.304,1.569,-1.012,0.557,1.113,0.759,1.215,1.822,Positive_636,1
4.689,4.195,2.221,3.332,1.234,3.948,1.358,4.566,1.851,3.702,5.922,2.221,1.48,3.948,3.702,3.332,3.578,1.234,2.468,4.072,1.387,1.765,-0.378,0.221,6.841,5.107,1.198,1.608,-0.473,0.221,6.4,2.112,2.049,2.491,-0.82,0.914,3.247,3.342,-0.631,0.347,Positive_1107,1
6.49,4.815,5.024,5.024,1.675,7.955,2.722,4.396,1.047,5.024,9.42,7.746,2.722,5.652,4.396,7.327,5.442,1.047,2.512,6.699,0.68,2.914,-1.311,-1.408,0.583,1.7,0.194,5.245,0.243,0.777,-3.351,-2.283,1.02,1.068,-3.885,-1.603,-2.137,0.146,1.991,2.283,Positive_216,1
11.807,7.728,1.288,5.152,3.005,7.191,6.118,11.269,3.65,2.791,16.1,2.147,1.717,3.005,7.298,6.655,5.152,2.469,2.362,9.445,-0.175,-0.64,-2.385,-2.618,0.116,0.175,1.862,0.233,-0.407,-1.978,-0.524,-1.222,0.058,-0.698,0.989,0.698,-1.222,-2.211,-2.909,-3.49,Negative_431,0
6.856,6.676,2.346,3.789,0.181,7.939,4.33,6.496,2.887,2.707,9.924,5.052,2.707,4.33,5.052,6.676,3.97,1.444,2.346,5.954,-4.675,-3.162,-6.233,-2.933,1.467,-0.0,1.925,4.537,4.17,5.912,1.604,1.925,-0.825,-1.467,-4.17,-1.283,-1.192,2.429,4.537,5.775,Positive_1216,1
12.551,3.586,1.792,1.792,7.172,4.482,5.379,8.964,6.275,0.896,10.757,4.482,1.792,3.586,11.653,17.929,1.792,5.379,0.0,4.482,3.098,5.049,-3.213,-3.041,-11.36,-7.631,-1.664,-0.918,-3.213,-2.926,0.115,-2.295,0.631,0.861,2.811,6.827,7.573,3.729,-3.27,-5.909,Negative_193,0
5.335,4.001,0.0,0.0,8.003,2.668,2.668,2.668,1.334,4.001,12.005,0.0,2.668,0.0,5.335,5.335,2.668,2.668,0.0,6.669,-2.211,1.02,9.388,2.245,4.966,0.646,0.34,-0.272,2.925,-3.265,-1.667,0.986,6.224,1.735,3.095,-0.408,-2.041,-1.463,8.707,1.02,Negative_16,0
4.225,0.768,4.609,2.304,1.921,5.377,6.529,6.913,1.921,2.304,8.834,6.145,1.153,8.065,4.609,4.225,3.457,1.153,2.689,7.297,1.605,0.042,1.394,0.422,3.676,4.056,-0.169,-3.549,4.309,1.859,2.45,4.351,3.422,3.38,-0.169,-1.436,-3.718,-5.196,-0.169,-1.056,Positive_667,1
7.111,4.317,6.856,6.603,1.523,8.888,5.079,7.872,2.032,4.826,8.888,4.317,4.317,5.84,4.826,9.904,7.111,1.016,3.81,8.888,-2.851,-0.741,-6.271,-3.82,1.197,2.908,0.114,2.965,-3.592,1.539,-4.504,-5.986,0.627,3.307,1.482,-0.798,-1.653,0.114,0.855,1.083,Positive_218,1
5.972,5.972,2.514,2.829,4.4,4.715,2.829,14.143,3.457,3.457,9.429,4.715,1.886,3.457,6.915,12.885,6.6,0.943,4.086,3.457,-0.314,-1.465,0.785,0.89,5.808,3.768,-0.942,-0.314,1.832,0.576,-1.518,-0.942,-2.041,-1.832,-6.122,-2.093,1.518,3.506,-2.93,-2.826,Negative_1089,0
1.682,2.764,1.586,3.1,0.481,3.797,2.043,2.307,1.49,1.97,3.316,3.869,0.625,1.082,1.538,4.854,1.49,0.625,1.25,1.225,2.075,3.39,1.952,3.226,2.075,4.685,2.671,3.863,1.356,2.959,2.383,4.52,2.383,3.596,2.774,4.52,1.192,3.061,2.424,3.801,Positive_306,1
