PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25,PAAC26,PAAC27,PAAC28,PAAC29,PAAC30,id,label
3.763,2.171,2.316,2.46,0.434,2.895,2.46,3.184,1.302,2.316,7.092,3.763,1.737,2.171,2.026,3.184,3.474,0.723,1.592,2.171,4.978,4.757,4.752,4.709,5.016,4.919,4.867,4.839,5.134,4.793,Positive_225,1
5.633,2.414,1.61,2.146,0.805,2.683,3.219,2.683,1.073,1.341,4.56,2.95,0.537,2.95,2.414,2.95,2.414,1.341,1.61,4.828,4.795,4.876,4.918,5.119,5.056,5.222,4.685,4.529,5.392,5.247,Positive_669,1
6.181,2.956,1.075,0.269,0.538,3.225,2.15,5.643,0.269,3.225,4.3,2.418,1.075,1.612,5.374,1.881,2.956,1.344,1.881,4.031,4.344,4.501,4.732,4.522,4.724,4.69,4.879,4.761,5.327,5.117,Negative_1127,0
4.051,3.199,1.526,2.495,0.792,3.082,2.759,3.757,1.145,1.644,5.841,2.26,0.88,1.967,2.876,4.286,2.642,0.587,1.526,3.874,4.935,4.778,4.878,4.937,4.894,4.929,4.883,4.781,4.917,4.878,Positive_908,1
4.214,2.342,1.717,2.185,1.327,3.824,1.717,5.151,1.014,3.044,4.293,3.668,0.702,1.483,2.185,2.185,3.356,0.468,1.873,3.824,4.923,4.949,5.118,4.809,4.822,5.004,5.072,4.908,4.903,4.918,Positive_597,1
2.657,2.277,0.759,2.277,0.0,4.554,1.139,2.657,1.897,5.693,3.795,2.277,1.139,1.139,3.795,8.349,5.693,0.0,1.897,4.934,4.324,4.511,4.13,4.079,4.076,4.56,4.489,4.121,4.443,4.341,Negative_457,0
3.707,3.137,1.312,2.339,1.084,3.251,2.395,3.878,1.426,1.312,5.875,2.339,0.97,1.711,5.533,4.734,2.054,1.084,1.312,2.51,4.778,4.783,4.731,4.918,4.726,4.762,5.012,4.877,4.775,4.677,Negative_942,0
4.008,3.545,0.771,1.696,0.617,3.7,2.158,4.008,1.079,0.925,7.862,1.387,0.925,0.925,5.703,3.7,2.004,1.387,0.617,3.545,4.765,4.54,5.124,5.092,5.14,5.031,5.089,4.897,4.834,4.927,Negative_713,0
4.564,2.608,1.956,2.391,3.151,5.216,2.282,4.89,1.087,1.412,2.174,2.826,1.087,1.956,2.391,4.673,2.717,0.543,1.739,3.043,4.551,4.672,4.522,4.775,4.767,4.801,4.886,4.63,4.759,4.931,Negative_1176,0
2.802,3.602,2.001,2.802,1.601,3.202,1.601,2.001,0.801,2.802,8.805,2.802,0.801,2.802,3.602,4.003,1.201,0.801,1.201,0.4,4.955,5.315,4.712,5.057,4.789,5.147,5.29,5.174,4.876,5.055,Negative_1006,0
1.467,4.4,2.2,3.667,0.733,2.2,0.733,8.067,0.0,2.934,5.134,2.2,1.467,2.934,2.2,2.2,1.467,0.0,2.2,2.2,4.056,4.448,5.479,5.615,5.383,5.228,4.831,5.3,5.871,5.385,Positive_1122,1
3.017,4.741,2.586,1.724,0.0,0.862,4.309,6.033,1.724,1.724,7.327,0.0,1.724,2.155,4.741,2.586,1.724,0.431,0.431,4.309,4.652,4.855,4.774,4.464,4.268,4.719,4.652,5.358,5.097,5.014,Negative_224,0
4.414,3.074,2.68,2.916,0.0,2.364,1.97,3.862,1.182,2.759,4.335,2.601,1.104,1.34,2.759,2.207,2.995,0.788,2.68,3.862,4.969,5.224,4.795,5.117,4.959,5.254,4.882,4.987,4.969,4.949,Positive_809,1
4.706,3.128,2.013,2.313,1.632,3.019,2.503,3.156,1.279,2.366,5.441,2.04,1.061,1.931,3.645,3.836,2.802,0.462,1.387,3.645,4.684,4.726,4.789,4.645,4.862,4.815,4.797,4.763,4.789,4.763,Negative_778,0
4.064,3.965,0.694,2.28,0.793,2.974,1.982,4.46,1.09,1.487,5.055,1.784,0.694,1.487,4.262,2.676,2.676,1.09,0.793,4.361,5.366,5.324,4.67,5.3,5.164,5.217,5.336,5.161,4.85,4.945,Negative_84,0
5.364,2.524,3.471,0.946,0.315,2.524,2.84,0.315,1.262,4.102,2.84,1.893,0.631,1.577,9.15,2.524,5.995,0.0,3.786,5.364,3.531,4.45,4.709,4.439,3.971,4.272,4.407,4.103,4.152,4.545,Negative_164,0
4.227,1.773,2.318,1.636,1.5,2.318,1.364,1.636,1.364,3.818,4.5,2.046,2.046,3.273,2.864,4.636,3.818,1.227,3.273,5.863,4.373,4.456,4.462,3.973,4.417,4.678,4.512,4.456,4.731,4.445,Positive_254,1
3.792,1.264,3.431,2.528,0.361,2.709,1.445,5.778,0.542,1.986,5.056,4.515,0.542,2.528,1.083,3.25,5.418,0.722,1.986,2.167,5.484,4.334,5.32,4.219,5.343,4.883,4.944,4.576,5.136,4.656,Positive_732,1
3.914,2.527,1.549,2.854,0.652,2.527,2.609,2.446,1.712,2.365,5.381,3.343,1.631,2.283,2.854,3.75,2.527,0.571,1.957,3.588,5.027,5.152,5.066,4.698,4.811,4.693,4.747,4.816,5.063,4.887,Positive_296,1
4.729,2.364,0.788,2.89,2.364,2.89,2.364,4.729,0.525,1.576,6.305,1.313,0.788,1.839,4.729,5.516,2.102,1.576,1.313,2.89,4.488,4.44,4.917,4.952,4.764,4.587,4.453,4.381,4.421,5.008,Negative_1273,0
2.122,1.415,2.829,3.065,0.943,3.537,0.471,4.48,0.943,4.008,7.074,5.187,0.471,2.122,2.122,3.537,4.008,0.471,0.707,4.244,4.234,4.158,4.199,4.489,5.223,4.946,5.07,4.852,4.664,4.406,Positive_837,1
3.368,1.666,2.318,1.92,0.905,3.767,2.644,3.296,1.449,2.064,5.178,3.223,0.942,2.245,2.825,4.455,3.658,0.398,2.028,5.034,4.663,4.479,4.831,4.527,4.692,4.657,4.671,4.687,4.727,4.687,Positive_1021,1
7.788,2.032,0.677,1.693,1.693,0.677,1.355,4.402,3.386,1.355,9.143,1.693,1.016,1.016,2.371,4.064,1.693,1.693,1.693,4.402,4.596,4.962,4.811,4.816,3.893,4.657,4.929,4.797,4.447,4.248,Negative_353,0
3.159,4.212,1.053,1.58,2.896,2.632,2.632,4.212,1.053,1.053,3.949,5.265,1.316,2.369,2.896,4.475,3.685,0.263,1.316,1.316,4.995,5.141,4.366,5.431,4.502,4.461,5.298,4.9,4.597,4.974,Negative_525,0
3.152,1.773,1.379,2.758,1.576,3.94,1.97,3.152,0.591,1.97,6.896,4.137,0.788,2.167,2.758,4.728,1.97,0.591,2.364,3.349,4.975,5.601,4.595,4.374,4.925,5.126,4.858,4.603,4.478,4.455,Positive_420,1
3.189,3.417,0.911,1.595,1.595,2.734,3.873,1.822,0.911,1.139,10.024,1.139,0.684,1.367,5.695,4.329,3.645,1.595,0.684,3.189,4.371,4.84,4.527,4.28,4.484,4.719,4.645,4.701,5.03,4.864,Negative_424,0
2.653,2.701,1.753,2.748,0.9,4.453,2.037,2.938,1.232,2.558,5.922,1.8,1.232,1.564,3.648,4.359,2.985,0.569,1.99,4.359,4.847,4.671,4.758,4.535,4.936,4.74,4.834,4.795,4.802,4.682,Positive_181,1
3.835,3.068,0.767,0.767,1.534,3.068,3.835,5.368,0.767,0.0,3.835,3.835,1.534,0.767,7.669,5.368,2.301,2.301,0.0,1.534,5.179,4.537,4.688,4.571,4.876,4.845,5.059,5.223,4.209,4.662,Negative_558,0
3.589,3.172,1.753,2.587,0.501,3.172,1.586,4.424,1.002,1.92,3.673,2.671,1.252,3.088,3.84,2.421,2.17,1.085,2.087,2.587,4.999,5.101,5.033,5.373,5.339,5.096,4.885,5.084,5.24,5.269,Positive_845,1
4.498,1.58,1.945,1.58,1.216,2.309,1.216,4.012,1.033,4.073,7.172,2.067,1.519,2.735,3.465,4.802,3.768,1.519,2.127,3.282,4.158,4.3,4.364,4.468,4.538,4.669,4.32,4.465,4.398,4.401,Negative_1005,0
3.656,1.43,2.543,3.656,1.43,2.702,2.066,4.291,2.066,3.338,2.702,2.543,0.636,0.636,1.59,5.404,2.384,2.702,1.113,4.291,4.824,4.926,4.865,4.839,5.005,5.0,4.831,4.726,4.614,5.19,Negative_874,0
4.116,2.07,2.149,2.736,1.244,3.223,2.77,3.132,1.629,2.511,7.034,2.556,1.187,1.47,3.053,5.53,3.46,0.532,0.995,3.528,4.438,4.575,4.405,4.397,4.542,4.578,4.424,4.507,4.567,4.641,Negative_143,0
4.264,1.599,2.399,1.866,2.932,1.333,2.132,4.797,1.066,3.998,7.463,2.399,1.599,4.264,0.8,3.998,1.866,1.066,1.066,5.064,3.963,4.01,3.963,4.223,4.696,4.248,4.567,4.791,4.979,4.59,Negative_981,0
3.751,1.05,2.25,1.651,0.3,0.6,1.2,3.601,1.801,5.702,9.603,1.35,2.25,3.601,3.451,4.352,4.651,1.801,2.551,1.501,4.137,4.385,4.094,4.282,4.35,4.196,4.661,4.45,4.276,4.151,Negative_324,0
2.52,3.36,2.24,3.08,5.04,2.8,1.12,5.04,0.84,0.84,3.08,2.8,1.68,1.96,2.8,4.2,2.8,0.56,1.12,3.64,4.832,5.075,5.134,4.997,4.428,4.173,5.134,5.103,4.838,4.768,Negative_390,0
1.376,2.981,2.064,1.376,3.899,3.899,2.408,3.784,2.408,1.949,3.44,3.555,0.917,1.949,3.21,3.669,2.523,0.573,1.949,3.669,5.021,4.966,4.819,4.897,4.649,4.925,4.675,4.492,4.964,4.995,Negative_267,0
2.38,2.701,2.573,2.315,3.088,3.602,1.994,3.988,1.544,1.415,3.088,3.152,0.708,1.351,4.438,3.602,3.924,1.222,1.93,3.088,4.775,4.606,4.788,5.15,4.767,5.174,4.804,4.561,4.744,4.53,Positive_39,1
4.212,1.734,1.487,1.734,2.23,2.23,2.478,3.221,0.496,2.726,6.195,2.23,1.982,3.221,3.965,3.717,4.212,0.496,2.478,4.212,4.238,4.211,4.44,4.647,4.235,4.752,4.608,4.688,4.741,4.183,Negative_1133,0
3.048,2.838,2.032,2.557,0.841,3.503,2.417,3.713,1.366,2.382,4.449,3.153,1.051,2.067,3.117,3.398,2.662,0.735,1.471,3.433,5.074,5.033,4.837,4.86,5.031,5.096,5.023,4.943,4.855,5.013,Positive_122,1
3.934,5.164,1.475,2.705,0.246,2.459,2.459,4.426,0.738,1.475,4.18,1.475,0.983,1.475,6.393,3.443,2.459,1.475,0.246,2.459,5.091,5.292,4.977,5.029,4.763,4.962,4.83,5.022,4.997,5.367,Negative_214,0
2.992,2.072,1.151,1.381,2.532,4.143,2.302,2.762,1.151,1.611,5.064,5.064,1.381,1.611,5.755,3.453,3.223,0.23,2.762,2.302,4.733,4.956,4.214,4.49,4.9,4.659,4.646,4.852,4.961,4.643,Negative_226,0
4.291,3.483,1.648,2.332,0.591,4.136,1.835,4.198,1.12,1.399,3.794,3.172,0.839,1.337,4.26,5.597,2.55,0.591,1.337,2.612,4.724,4.923,4.849,4.882,4.803,4.908,4.78,5.01,4.972,5.028,Positive_818,1
2.679,4.054,1.593,1.954,1.593,2.823,2.027,2.823,1.303,2.679,5.863,2.606,0.724,1.665,4.126,4.054,2.679,0.507,1.882,3.185,4.901,4.876,4.744,4.884,4.858,4.967,5.005,5.038,4.944,4.965,Negative_1195,0
6.94,4.482,0.868,1.446,1.735,0.868,1.879,3.325,1.59,1.012,8.819,1.012,1.301,2.024,2.892,3.759,3.036,0.578,1.012,3.904,4.684,4.513,4.702,4.081,4.994,5.038,4.653,4.8,4.87,5.183,Negative_479,0
2.633,2.764,2.369,3.751,0.527,5.594,1.711,1.711,1.579,2.369,3.093,8.818,1.251,1.711,2.435,2.04,1.777,0.855,1.382,1.975,5.173,4.737,5.097,4.722,5.1,5.017,4.974,4.858,4.961,5.014,Positive_487,1
3.281,1.75,2.406,2.187,2.406,3.937,2.843,3.062,0.656,0.875,8.968,2.187,1.969,2.187,4.374,2.406,2.843,0.656,1.75,3.937,4.604,4.328,4.451,4.623,4.268,4.503,4.415,4.897,4.558,4.672,Negative_453,0
3.523,4.352,0.415,2.487,0.829,1.658,1.451,4.767,1.244,1.451,8.083,1.451,0.207,1.244,5.803,3.938,1.865,1.036,0.829,3.316,4.747,4.63,4.83,4.807,5.407,5.199,5.294,4.717,5.344,5.077,Negative_438,0
3.098,2.983,2.524,3.213,0.918,2.065,1.951,2.295,1.033,3.098,5.164,3.442,1.606,3.557,2.41,3.442,3.442,0.803,1.836,2.983,5.14,4.886,4.709,4.673,4.624,4.668,4.686,5.005,4.787,4.958,Positive_402,1
4.355,1.537,2.049,2.305,1.793,4.099,3.074,3.843,0.512,1.793,5.636,4.099,1.281,1.793,1.537,1.793,4.868,1.281,1.281,2.818,4.743,5.074,4.614,4.554,4.689,4.973,4.712,4.839,4.79,5.263,Positive_611,1
4.785,3.045,0.435,1.305,0.217,3.263,2.175,4.568,1.523,1.305,6.308,0.217,0.87,2.61,1.523,2.61,3.698,2.393,1.74,3.915,5.042,5.13,5.539,5.321,5.168,4.892,4.72,5.285,4.952,5.445,Positive_957,1
3.71,1.693,2.178,2.016,2.339,1.936,1.936,3.307,0.484,4.597,6.694,3.065,1.048,3.065,2.984,4.032,4.194,1.129,0.806,4.436,4.488,4.555,4.299,4.121,4.563,4.48,4.332,4.605,4.566,4.341,Negative_703,0
3.599,2.989,1.159,2.989,1.525,3.965,2.562,3.537,1.83,1.586,6.587,1.281,1.22,1.891,4.818,3.843,2.257,0.854,1.037,3.294,4.712,4.646,4.659,4.833,4.659,4.669,4.598,4.699,4.833,4.87,Negative_512,0
2.294,3.823,0.765,2.676,2.294,1.911,2.294,3.058,0.765,0.382,8.028,3.058,1.529,1.529,3.058,3.441,2.676,1.911,0.765,2.294,5.059,4.989,5.202,5.285,4.933,5.714,4.729,4.598,5.763,5.178,Negative_103,0
4.372,2.338,0.915,1.321,0.915,1.525,1.525,3.863,0.813,3.863,8.947,1.22,1.627,3.253,2.643,4.067,3.05,1.017,2.033,5.388,4.045,4.354,4.425,4.272,4.657,4.698,4.676,4.649,4.671,4.857,Negative_1307,0
4.375,3.038,1.337,2.431,0.486,3.768,1.823,2.917,1.823,1.337,3.889,1.823,1.215,2.795,3.525,3.038,3.16,1.094,1.215,4.497,5.055,5.035,4.81,5.09,5.41,4.854,5.016,4.909,5.03,5.204,Positive_287,1
3.943,2.558,3.09,2.771,0.746,4.369,1.385,4.156,1.172,2.664,4.476,2.345,1.172,1.919,2.877,3.73,1.811,0.959,2.025,2.558,4.652,5.075,4.845,4.847,5.108,4.994,4.956,4.837,5.172,4.786,Positive_526,1
3.474,5.684,1.579,2.21,2.527,1.895,5.053,2.527,0.947,0.632,5.684,1.579,0.632,1.263,3.158,3.158,3.158,0.632,0.947,1.895,4.431,5.236,5.343,4.927,4.598,5.075,5.238,5.503,5.663,5.352,Negative_829,0
4.378,3.447,1.63,1.863,1.583,2.795,1.77,4.192,1.211,2.376,7.033,2.049,1.258,2.329,2.329,2.934,2.701,0.373,1.583,4.285,4.784,4.652,4.678,4.618,4.795,4.847,4.751,4.876,4.889,4.993,Positive_51,1
2.491,2.491,2.151,3.057,1.132,3.963,1.585,2.378,1.812,2.491,5.209,4.303,0.679,3.284,2.378,3.736,2.378,0.226,1.698,2.831,4.869,5.178,4.884,4.786,5.231,4.857,4.882,5.065,5.083,4.889,Positive_144,1
4.462,4.606,0.863,1.295,1.007,4.606,2.447,5.325,1.439,0.719,5.325,3.598,1.151,0.288,5.613,3.598,2.159,0.432,0.576,1.727,4.645,4.829,4.724,4.686,5.06,4.758,4.906,5.07,4.922,5.16,Negative_1054,0
2.242,2.955,2.344,2.65,0.713,4.178,1.528,3.261,0.509,4.178,4.28,1.835,1.427,3.974,2.853,4.28,3.261,0.509,1.325,3.771,4.648,4.997,4.406,5.041,5.117,4.611,4.757,4.952,4.596,4.799,Positive_916,1
4.112,4.744,0.949,0.633,5.377,0.949,1.581,3.163,1.898,0.316,4.744,0.633,0.949,2.846,7.274,1.898,1.581,0.949,0.949,5.06,4.759,4.668,4.435,4.86,5.043,4.911,5.415,5.311,5.093,4.901,Negative_1075,0
4.269,3.341,1.392,1.299,1.578,2.228,1.299,4.548,0.371,3.619,6.683,1.206,0.835,3.341,2.877,2.877,2.97,1.114,1.485,4.269,4.575,5.153,4.693,4.727,4.949,4.985,4.569,4.758,5.106,4.882,Negative_1106,0
4.315,3.236,0.27,2.427,0.809,3.506,1.888,4.584,0.539,1.888,7.82,2.157,0.539,2.157,2.966,2.966,1.618,0.27,1.079,3.506,5.361,4.876,5.332,5.06,5.488,4.917,4.968,4.997,5.097,5.361,Positive_140,1
2.307,2.769,0.461,2.769,0.461,3.23,2.307,5.999,1.384,2.307,3.23,3.691,1.846,2.307,3.23,2.307,3.23,0.461,1.384,4.153,5.537,4.647,5.034,5.31,4.635,4.971,4.814,4.979,5.215,5.021,Positive_375,1
3.527,2.962,0.917,2.821,0.071,4.655,1.693,4.161,0.987,3.95,3.456,2.962,1.411,1.552,2.68,1.552,3.104,0.212,1.552,4.514,5.405,5.115,4.964,4.811,5.025,5.303,5.027,5.247,5.081,5.283,Positive_1056,1
2.393,1.104,2.209,2.577,0.736,3.497,1.841,3.497,1.473,2.945,4.786,4.418,1.473,2.025,4.234,6.627,4.234,1.104,1.841,2.209,4.224,4.63,4.768,4.851,4.611,4.603,4.009,4.509,4.409,4.164,Negative_262,0
2.761,0.921,2.301,1.381,0.921,3.682,0.921,5.983,1.381,3.682,2.761,8.284,1.841,1.381,1.841,0.921,3.222,0.46,2.301,1.381,4.409,5.156,5.209,5.613,5.755,4.914,5.349,4.987,4.968,5.316,Positive_499,1
4.298,5.203,2.036,1.357,2.262,3.845,2.036,3.393,1.131,0.905,4.072,2.715,0.452,1.583,4.75,1.81,2.036,0.678,1.131,2.488,5.975,5.281,4.199,5.546,4.862,5.437,5.086,5.076,5.44,4.917,Negative_894,0
7.885,4.13,1.001,1.627,1.502,4.256,1.752,4.756,1.126,0.501,6.383,0.751,0.25,1.001,4.756,2.253,2.128,0.876,1.001,2.503,4.857,5.208,4.83,5.051,4.754,5.082,5.183,4.822,4.862,4.913,Negative_1053,0
3.791,4.549,0.253,2.528,1.769,2.022,3.033,6.318,1.011,0.253,2.022,1.264,1.011,1.011,4.044,3.791,1.264,3.033,0.253,2.275,5.621,5.439,5.2,5.102,5.147,5.732,5.589,5.768,5.984,4.927,Negative_9,0
2.747,3.256,1.526,2.035,0.509,3.358,1.832,3.155,1.832,2.849,6.411,2.442,1.323,3.969,3.155,2.544,2.646,0.102,1.628,2.646,4.816,5.229,4.894,4.884,5.156,4.779,4.721,5.066,5.361,5.131,Positive_1073,1
2.835,2.43,2.43,1.62,0.405,3.646,2.43,2.835,1.215,2.025,5.671,2.835,1.62,2.43,2.835,4.861,3.241,0.81,2.43,3.646,4.718,4.802,4.523,4.658,4.708,4.515,4.773,4.954,4.671,5.424,Positive_292,1
8.42,4.868,0.658,1.71,2.105,3.815,0.395,2.105,2.105,0.658,8.42,0.526,0.395,1.184,3.421,2.763,1.447,0.526,0.395,3.289,5.339,5.051,5.098,5.166,4.94,5.213,4.694,5.046,5.339,4.911,Negative_418,0
3.421,3.082,2.863,2.572,1.092,3.446,1.917,2.863,1.14,3.47,4.902,2.524,1.431,3.058,2.694,3.809,2.524,0.655,1.65,3.324,4.709,4.874,4.399,4.761,4.764,4.612,4.871,4.858,4.803,4.913,Positive_706,1
3.801,2.736,2.128,1.824,1.064,3.041,1.824,4.561,1.064,2.736,4.713,3.497,1.064,1.52,3.801,3.953,3.193,0.608,2.128,3.345,4.698,4.548,4.506,4.645,4.795,4.813,4.603,4.853,5.021,4.916,Negative_376,0
3.67,3.058,3.364,2.6,0.0,2.905,1.682,3.517,0.612,2.752,4.74,3.517,0.764,1.835,2.6,1.911,3.746,0.612,2.829,3.058,4.835,5.306,4.805,4.875,4.88,5.236,5.097,4.952,5.164,5.079,Positive_1100,1
0.0,3.337,1.112,0.556,3.337,1.112,0.0,12.791,0.0,1.668,3.337,1.112,0.556,2.78,1.112,4.449,1.112,0.0,7.786,0.556,5.954,5.269,5.627,4.683,5.075,5.923,5.181,5.585,4.84,5.15,Negative_1193,0
5.885,3.296,0.471,0.942,1.412,3.06,2.59,6.121,1.412,1.177,4.473,1.412,1.883,0.706,6.827,4.708,1.883,1.177,0.706,3.296,4.812,4.147,4.54,4.831,4.513,4.799,4.748,4.866,4.572,4.735,Negative_291,0
4.909,2.148,0.921,1.534,3.068,3.682,4.603,3.682,0.307,1.227,2.761,8.898,0.921,1.841,1.841,1.841,3.989,1.227,0.613,1.534,4.794,4.544,4.778,4.699,5.235,4.436,5.018,5.039,4.879,5.031,Negative_797,0
1.464,4.393,1.674,3.138,7.531,2.51,0.418,1.674,0.418,1.883,5.021,3.347,0.837,0.837,4.393,5.858,1.046,0.0,3.347,2.51,4.919,4.861,4.584,4.579,4.958,5.275,4.623,4.754,4.749,4.396,Negative_1183,0
8.89,1.894,1.166,1.894,0.437,5.101,3.352,3.061,0.583,1.311,6.413,1.02,1.894,0.874,5.684,3.352,9.765,0.291,0.874,2.186,3.978,3.906,3.726,4.185,3.762,4.29,4.167,4.32,4.356,3.263,Negative_1179,0
2.669,4.509,0.552,3.037,1.012,5.429,2.853,4.233,0.92,1.472,4.325,1.38,0.736,1.657,3.313,3.313,2.669,0.736,1.196,2.301,5.077,5.085,5.333,5.14,5.341,5.225,4.928,5.08,5.181,5.3,Negative_1254,0
3.069,2.854,1.4,2.746,1.562,3.393,1.939,3.823,1.454,1.885,5.977,2.746,1.292,2.262,3.285,3.931,2.477,0.646,1.723,2.208,4.822,5.006,5.044,4.844,4.923,5.105,4.974,4.847,4.811,4.951,Negative_97,0
3.803,1.585,3.803,1.585,3.487,1.585,1.585,2.219,0.951,1.585,4.121,2.536,0.317,2.536,4.121,7.924,10.143,0.634,0.951,6.974,3.466,3.747,3.366,3.793,3.775,3.834,3.853,3.753,4.199,3.772,Negative_655,0
4.573,4.53,1.424,2.632,2.934,3.193,4.314,3.883,0.906,1.165,4.53,1.294,1.208,1.294,2.761,3.452,2.373,0.431,1.036,2.632,5.18,5.024,4.68,5.069,4.917,5.15,4.49,5.155,4.945,4.824,Negative_577,0
5.344,1.969,1.125,3.376,3.657,1.125,1.406,5.626,2.25,1.125,6.469,1.406,1.125,2.25,4.219,5.344,3.376,1.125,1.125,2.25,4.372,4.18,4.528,4.244,4.4,4.339,4.444,4.397,4.631,4.773,Negative_1274,0
4.72,2.981,2.236,3.23,0.746,2.733,1.739,2.733,1.242,2.981,6.211,2.733,1.491,1.987,1.987,2.484,1.987,0.0,3.23,2.484,4.659,5.408,4.821,5.098,5.368,5.3,5.188,4.169,4.744,5.31,Positive_701,1
3.121,2.401,1.801,2.161,1.321,3.602,2.401,3.842,1.441,2.161,5.162,3.121,1.561,1.921,3.602,3.242,3.242,0.72,1.801,3.602,4.596,4.998,5.032,4.812,4.666,4.794,4.828,4.614,4.744,4.692,Negative_76,0
1.723,20.67,0.0,0.0,5.168,0.0,3.445,0.0,0.861,0.0,0.0,0.0,1.723,0.0,1.723,4.306,0.861,0.0,3.445,0.0,6.843,4.797,6.114,5.565,5.732,5.868,4.458,6.202,4.267,6.228,Negative_503,0
4.097,2.049,1.536,2.561,0.512,3.585,6.146,3.073,1.536,2.561,7.17,3.585,1.536,0.512,0.512,4.609,4.609,0.0,0.512,3.073,4.423,5.299,4.504,4.479,5.044,4.087,3.934,4.756,5.571,4.13,Negative_223,0
2.217,2.439,1.995,3.326,0.665,3.547,1.995,2.217,0.665,2.661,5.986,3.991,1.774,3.104,2.661,2.882,1.552,0.887,2.661,1.109,5.406,5.66,5.501,5.099,4.809,4.889,4.556,5.851,4.942,4.952,Positive_542,1
6.326,4.569,1.054,1.406,1.054,3.163,1.757,2.109,1.406,1.757,5.975,0.703,1.054,2.46,9.138,4.217,3.163,0.0,0.703,2.812,3.972,4.896,4.309,4.551,4.104,4.696,4.762,4.707,4.669,4.507,Negative_521,0
5.998,0.666,3.998,0.666,1.999,1.333,0.666,2.666,1.999,4.665,15.327,0.0,6.664,1.999,1.333,5.331,3.332,0.0,2.666,3.998,3.765,3.324,3.445,3.318,3.272,3.105,3.84,3.641,3.484,3.5,Negative_710,0
6.25,1.603,2.083,2.083,1.282,2.564,1.443,4.488,0.801,3.366,4.969,4.167,0.962,1.923,3.205,3.526,3.847,0.0,0.801,4.808,4.678,4.84,4.618,4.553,4.504,4.385,4.152,4.816,4.816,4.466,Negative_621,0
3.884,1.665,3.329,1.665,2.774,2.219,3.329,1.11,1.665,2.774,7.212,3.884,1.665,0.555,4.993,7.212,4.438,0.555,1.11,1.665,4.78,4.345,4.189,4.365,3.644,3.851,4.471,4.466,4.053,4.14,Negative_356,0
2.302,2.521,1.973,3.069,0.986,2.411,1.205,2.959,0.986,4.055,5.371,2.74,0.986,2.85,2.192,4.055,3.179,1.315,1.534,4.603,4.85,4.996,4.819,4.658,4.599,4.837,4.632,5.186,5.153,4.976,Positive_814,1
4.83,3.22,1.84,2.53,0.92,1.84,2.07,3.911,1.61,0.46,8.741,1.84,1.15,1.61,4.601,2.3,3.451,1.61,1.84,1.38,5.124,5.204,4.513,4.573,5.313,4.881,4.643,4.565,4.844,4.583,Negative_234,0
2.573,1.239,3.336,2.382,1.048,4.002,2.192,1.811,0.858,4.098,4.098,4.193,0.572,2.478,2.478,4.86,3.431,1.239,2.097,4.098,4.78,4.467,4.905,4.639,4.613,4.7,4.624,4.708,4.562,4.918,Positive_361,1
4.799,1.2,2.099,2.099,0.3,1.499,5.699,6.598,1.8,3.299,9.298,0.6,0.9,1.8,7.198,4.499,6.899,0.0,0.0,2.099,3.423,3.846,3.698,3.673,3.824,3.639,3.639,3.934,3.661,3.977,Negative_994,0
3.624,1.812,2.718,2.416,3.624,3.926,1.51,2.718,0.604,3.624,6.947,3.322,1.51,1.51,2.718,5.134,4.229,0.302,1.208,2.114,4.312,4.296,4.26,4.085,4.321,4.64,4.996,4.354,4.212,4.952,Negative_965,0
4.658,4.076,1.892,1.601,0.874,3.494,1.31,4.513,0.874,1.892,6.696,1.892,1.165,1.892,1.892,3.057,1.747,0.437,1.019,3.931,5.099,5.449,5.151,4.911,4.776,5.309,5.124,4.85,5.393,5.026,Positive_686,1
2.455,3.518,1.8,3.355,0.491,3.027,2.045,3.109,1.473,2.536,4.663,3.027,1.309,1.718,3.6,5.072,2.863,0.327,1.8,2.455,5.036,5.052,4.798,4.864,5.1,5.052,4.917,5.176,4.596,4.766,Positive_1218,1
2.474,2.864,1.432,2.995,2.214,3.256,1.693,2.864,1.042,1.693,5.729,2.344,0.781,2.344,3.516,4.687,1.953,1.172,1.563,3.646,4.614,4.948,4.717,4.928,5.27,5.177,5.034,4.85,5.059,5.139,Negative_360,0
2.623,2.428,3.293,3.182,0.698,2.512,2.372,3.209,1.172,3.265,3.712,1.926,1.144,2.763,2.791,2.93,4.074,1.312,2.568,3.014,4.946,4.979,5.048,4.938,4.849,5.038,4.765,4.91,4.721,4.818,Positive_537,1
3.313,4.587,3.313,3.822,0.764,3.568,2.293,2.548,1.274,1.784,7.136,1.019,1.274,1.274,1.529,4.332,2.293,0.255,0.764,2.548,4.858,5.188,4.768,3.779,5.096,5.62,4.9,4.624,5.62,5.852,Negative_140,0
3.229,2.798,1.292,2.691,1.937,2.476,1.292,3.445,0.861,2.368,6.782,2.045,1.292,2.368,3.768,5.49,2.153,0.861,1.076,3.552,5.077,5.025,4.735,4.657,4.895,4.735,4.895,4.538,4.921,4.745,Negative_82,0
