_PolarizabilityC1,_PolarizabilityC2,_PolarizabilityC3,_SolventAccessibilityC1,_SolventAccessibilityC2,_SolventAccessibilityC3,_SecondaryStrC1,_SecondaryStrC2,_SecondaryStrC3,_ChargeC1,_ChargeC2,_ChargeC3,_PolarityC1,_PolarityC2,_PolarityC3,_NormalizedVDWVC1,_NormalizedVDWVC2,_NormalizedVDWVC3,_HydrophobicityC1,_HydrophobicityC2,_HydrophobicityC3,_PolarizabilityT12,_PolarizabilityT13,_PolarizabilityT23,_SolventAccessibilityT12,_SolventAccessibilityT13,_SolventAccessibilityT23,_SecondaryStrT12,_SecondaryStrT13,_SecondaryStrT23,_ChargeT12,_ChargeT13,_ChargeT23,_PolarityT12,_PolarityT13,_PolarityT23,_NormalizedVDWVT12,_NormalizedVDWVT13,_NormalizedVDWVT23,_HydrophobicityT12,_HydrophobicityT13,_HydrophobicityT23,_PolarizabilityD1001,_PolarizabilityD1025,_PolarizabilityD1050,_PolarizabilityD1075,_PolarizabilityD1100,_PolarizabilityD2001,_PolarizabilityD2025,_PolarizabilityD2050,_PolarizabilityD2075,_PolarizabilityD2100,_PolarizabilityD3001,_PolarizabilityD3025,_PolarizabilityD3050,_PolarizabilityD3075,_PolarizabilityD3100,_SolventAccessibilityD1001,_SolventAccessibilityD1025,_SolventAccessibilityD1050,_SolventAccessibilityD1075,_SolventAccessibilityD1100,_SolventAccessibilityD2001,_SolventAccessibilityD2025,_SolventAccessibilityD2050,_SolventAccessibilityD2075,_SolventAccessibilityD2100,_SolventAccessibilityD3001,_SolventAccessibilityD3025,_SolventAccessibilityD3050,_SolventAccessibilityD3075,_SolventAccessibilityD3100,_SecondaryStrD1001,_SecondaryStrD1025,_SecondaryStrD1050,_SecondaryStrD1075,_SecondaryStrD1100,_SecondaryStrD2001,_SecondaryStrD2025,_SecondaryStrD2050,_SecondaryStrD2075,_SecondaryStrD2100,_SecondaryStrD3001,_SecondaryStrD3025,_SecondaryStrD3050,_SecondaryStrD3075,_SecondaryStrD3100,_ChargeD1001,_ChargeD1025,_ChargeD1050,_ChargeD1075,_ChargeD1100,_ChargeD2001,_ChargeD2025,_ChargeD2050,_ChargeD2075,_ChargeD2100,_ChargeD3001,_ChargeD3025,_ChargeD3050,_ChargeD3075,_ChargeD3100,_PolarityD1001,_PolarityD1025,_PolarityD1050,_PolarityD1075,_PolarityD1100,_PolarityD2001,_PolarityD2025,_PolarityD2050,_PolarityD2075,_PolarityD2100,_PolarityD3001,_PolarityD3025,_PolarityD3050,_PolarityD3075,_PolarityD3100,_NormalizedVDWVD1001,_NormalizedVDWVD1025,_NormalizedVDWVD1050,_NormalizedVDWVD1075,_NormalizedVDWVD1100,_NormalizedVDWVD2001,_NormalizedVDWVD2025,_NormalizedVDWVD2050,_NormalizedVDWVD2075,_NormalizedVDWVD2100,_NormalizedVDWVD3001,_NormalizedVDWVD3025,_NormalizedVDWVD3050,_NormalizedVDWVD3075,_NormalizedVDWVD3100,_HydrophobicityD1001,_HydrophobicityD1025,_HydrophobicityD1050,_HydrophobicityD1075,_HydrophobicityD1100,_HydrophobicityD2001,_HydrophobicityD2025,_HydrophobicityD2050,_HydrophobicityD2075,_HydrophobicityD2100,_HydrophobicityD3001,_HydrophobicityD3025,_HydrophobicityD3050,_HydrophobicityD3075,_HydrophobicityD3100,id,label
0.326,0.441,0.233,0.383,0.328,0.289,0.555,0.181,0.264,0.15,0.74,0.11,0.255,0.397,0.348,0.452,0.315,0.233,0.328,0.43,0.242,0.327,0.132,0.2,0.261,0.233,0.161,0.176,0.268,0.106,0.228,0.026,0.172,0.183,0.206,0.228,0.253,0.165,0.167,0.244,0.178,0.193,1.282,20.879,47.619,72.894,99.817,0.366,28.205,53.48,76.557,100.0,0.183,25.275,45.788,76.19,99.084,1.099,26.374,52.381,76.557,100.0,0.366,24.908,48.352,76.923,99.634,0.183,19.963,47.07,72.344,98.901,0.183,26.374,53.48,78.571,100.0,1.099,31.136,47.07,73.626,98.901,1.465,17.216,43.04,71.429,99.817,0.733,13.004,45.421,72.527,99.084,0.183,25.458,50.733,74.359,100.0,0.366,28.571,50.916,78.755,99.634,0.183,34.799,55.311,82.601,100.0,1.282,18.681,44.872,71.978,99.817,0.366,25.824,49.817,77.106,99.634,1.282,18.864,44.872,72.344,99.817,0.366,34.066,55.678,79.67,100.0,0.183,25.275,45.788,76.19,99.084,0.366,24.908,48.352,76.923,99.634,1.282,19.414,45.238,72.161,99.817,0.183,35.348,57.326,83.15,100.0,Negative_112,0
0.357,0.471,0.172,0.458,0.259,0.283,0.429,0.251,0.321,0.091,0.819,0.09,0.295,0.423,0.283,0.472,0.356,0.172,0.259,0.463,0.278,0.337,0.108,0.173,0.246,0.276,0.137,0.223,0.277,0.137,0.149,0.014,0.144,0.223,0.175,0.235,0.326,0.146,0.135,0.24,0.143,0.24,0.246,27.396,51.106,75.676,99.754,0.369,23.71,48.526,75.799,100.0,0.123,21.376,46.56,71.13,99.631,0.246,24.693,47.912,74.57,99.509,0.491,22.727,49.631,77.518,100.0,0.123,27.027,52.457,71.13,99.754,0.123,23.219,51.351,77.396,100.0,0.369,25.799,46.192,70.639,99.14,0.983,26.044,50.123,74.201,99.754,0.614,21.622,50.86,75.921,98.894,0.123,25.799,49.631,74.079,100.0,4.177,21.253,51.72,77.396,99.877,0.123,23.096,46.437,71.13,99.017,0.246,28.01,52.211,76.167,99.754,0.491,22.604,48.526,77.15,100.0,0.246,27.273,52.211,77.027,99.754,0.369,23.833,47.297,72.973,100.0,0.123,21.376,46.56,71.13,99.631,0.491,22.727,49.631,77.518,100.0,0.246,27.396,51.843,74.324,99.754,0.123,21.744,45.332,71.376,99.017,Negative_142,0
0.309,0.484,0.206,0.521,0.292,0.186,0.436,0.301,0.264,0.095,0.794,0.112,0.372,0.312,0.315,0.384,0.41,0.206,0.292,0.35,0.358,0.322,0.109,0.224,0.325,0.187,0.112,0.227,0.216,0.164,0.149,0.023,0.172,0.23,0.23,0.207,0.333,0.144,0.19,0.227,0.21,0.25,0.573,24.355,47.851,71.06,96.275,1.719,25.215,48.997,74.785,99.427,0.287,26.074,53.582,80.802,100.0,0.573,25.215,49.284,70.774,97.994,1.146,24.069,49.57,77.937,99.427,0.287,22.063,51.862,76.218,100.0,0.287,27.507,51.576,79.943,100.0,1.719,22.923,48.138,71.92,97.708,0.86,22.063,43.266,70.487,99.14,1.146,19.484,48.424,77.65,93.696,0.287,24.642,49.857,73.639,100.0,9.456,24.355,46.705,74.499,99.427,0.287,25.788,51.576,73.352,100.0,0.573,23.496,47.851,71.347,99.14,1.146,24.069,49.57,79.943,99.713,0.573,24.355,48.711,71.347,99.14,1.719,24.069,47.564,74.785,99.427,0.287,26.074,53.582,80.802,100.0,1.146,24.069,49.57,77.937,99.427,0.573,23.496,49.284,74.212,99.713,0.287,25.788,50.43,70.774,100.0,Positive_15,1
0.324,0.461,0.215,0.392,0.332,0.276,0.446,0.238,0.316,0.134,0.752,0.114,0.284,0.367,0.349,0.441,0.344,0.215,0.332,0.403,0.266,0.312,0.16,0.173,0.244,0.206,0.178,0.195,0.272,0.145,0.198,0.036,0.173,0.201,0.16,0.272,0.299,0.203,0.129,0.279,0.142,0.203,0.506,25.316,47.089,67.342,98.987,0.759,22.532,51.392,77.468,100.0,0.253,27.848,54.43,81.013,99.494,0.759,24.81,49.62,72.911,100.0,0.506,17.468,45.823,74.684,99.494,0.253,29.873,51.646,76.456,99.241,0.253,26.076,54.684,77.468,100.0,1.013,18.734,41.772,73.924,99.747,0.506,28.354,48.354,70.886,98.734,1.519,31.646,57.722,83.544,99.494,0.253,26.835,50.127,74.937,100.0,0.506,9.367,30.38,61.772,93.165,0.253,25.063,53.165,78.228,100.0,2.278,29.873,48.608,71.392,98.987,0.506,18.228,46.582,74.937,99.494,0.506,25.57,47.342,70.633,98.987,0.759,18.228,52.911,77.468,100.0,0.253,27.848,54.43,81.013,99.494,0.506,17.468,45.823,74.684,99.494,2.278,29.62,49.114,71.899,99.241,0.253,25.063,52.911,76.962,100.0,Negative_102,0
0.336,0.371,0.293,0.411,0.318,0.271,0.444,0.296,0.261,0.105,0.759,0.135,0.336,0.316,0.348,0.391,0.316,0.293,0.318,0.409,0.273,0.231,0.204,0.211,0.291,0.198,0.181,0.261,0.231,0.176,0.166,0.03,0.216,0.219,0.271,0.221,0.251,0.239,0.176,0.279,0.193,0.216,1.253,26.817,51.378,77.694,100.0,0.501,26.566,47.368,72.18,99.248,0.251,22.055,47.87,74.436,97.494,1.504,23.308,46.867,70.175,100.0,0.501,25.313,48.622,74.436,99.499,0.251,25.063,51.378,76.942,98.496,0.251,24.561,45.363,75.94,100.0,1.253,21.303,47.87,70.175,98.246,0.752,27.569,56.14,76.692,99.749,1.754,19.799,46.115,74.436,97.494,0.251,24.311,48.872,73.684,100.0,2.256,33.083,56.14,76.19,99.499,0.251,23.058,49.875,72.682,98.997,0.752,26.316,50.125,76.692,100.0,0.501,23.81,48.622,74.687,99.499,0.752,28.571,51.629,77.193,100.0,0.501,24.561,45.363,71.178,99.248,0.251,22.055,47.87,74.436,97.494,0.501,25.313,48.622,74.436,99.499,0.752,25.063,50.376,76.692,100.0,0.251,21.053,46.867,70.426,98.997,Positive_134,1
0.283,0.417,0.3,0.345,0.35,0.305,0.487,0.242,0.271,0.148,0.733,0.119,0.267,0.309,0.424,0.408,0.291,0.3,0.35,0.413,0.238,0.207,0.198,0.281,0.261,0.164,0.211,0.283,0.252,0.135,0.227,0.038,0.164,0.171,0.234,0.265,0.216,0.283,0.196,0.303,0.169,0.187,1.345,22.87,46.861,71.973,99.327,0.448,19.283,43.274,72.197,100.0,0.224,36.323,58.52,79.372,99.776,0.673,23.318,47.309,76.457,100.0,0.448,21.973,49.776,72.87,99.776,0.224,28.475,52.466,75.336,99.103,0.224,28.924,51.794,75.561,100.0,0.673,26.906,52.242,78.924,98.655,0.897,19.058,39.91,68.834,99.327,1.794,43.498,60.987,76.906,99.776,0.224,24.215,48.655,75.785,100.0,0.448,13.004,27.13,55.83,99.552,0.224,22.646,48.655,76.457,100.0,0.897,25.112,46.637,73.767,99.327,0.448,26.682,52.018,73.991,99.776,0.897,25.336,46.637,71.973,99.327,0.448,16.592,42.152,72.197,100.0,0.224,36.323,58.52,79.372,99.776,0.448,21.973,49.776,72.87,99.776,0.897,28.475,50.224,76.682,99.327,0.224,21.525,47.309,75.785,100.0,Negative_199,0
0.371,0.39,0.239,0.566,0.145,0.289,0.409,0.302,0.289,0.063,0.899,0.038,0.403,0.434,0.164,0.472,0.289,0.239,0.145,0.472,0.384,0.266,0.177,0.146,0.12,0.323,0.076,0.234,0.234,0.171,0.082,0.006,0.07,0.361,0.101,0.108,0.278,0.215,0.108,0.108,0.089,0.361,1.258,19.497,39.623,62.264,94.34,1.887,27.044,57.862,80.503,100.0,0.629,22.642,53.459,76.101,98.742,1.258,28.302,46.541,73.585,96.855,1.887,18.239,40.252,79.245,100.0,0.629,15.723,52.83,67.925,98.113,0.629,21.384,42.138,77.358,100.0,7.547,30.818,55.346,76.101,94.969,3.145,15.723,45.912,67.925,97.484,2.516,21.384,36.478,91.195,98.742,0.629,26.415,50.314,73.585,100.0,1.887,1.887,14.465,40.252,79.245,0.629,37.107,55.346,77.987,96.855,1.258,15.723,38.994,63.522,97.484,1.887,18.239,50.943,90.566,100.0,1.258,15.723,38.994,64.151,97.484,1.887,40.252,64.78,79.874,100.0,0.629,22.642,53.459,76.101,98.742,1.887,18.239,40.252,79.245,100.0,1.258,15.723,39.623,66.667,98.113,0.629,37.107,54.717,77.987,96.855,Negative_146,0
0.263,0.463,0.275,0.412,0.375,0.212,0.425,0.287,0.287,0.15,0.762,0.087,0.388,0.237,0.375,0.3,0.425,0.275,0.375,0.3,0.325,0.266,0.114,0.241,0.316,0.114,0.165,0.241,0.165,0.19,0.228,0.0,0.152,0.177,0.278,0.203,0.253,0.127,0.228,0.253,0.228,0.203,2.5,21.25,43.75,67.5,93.75,3.75,25.0,46.25,66.25,95.0,1.25,16.25,51.25,80.0,100.0,3.75,26.25,43.75,67.5,91.25,5.0,22.5,58.75,73.75,98.75,1.25,10.0,37.5,63.75,100.0,1.25,17.5,55.0,71.25,100.0,8.75,25.0,45.0,75.0,93.75,2.5,21.25,40.0,72.5,92.5,5.0,16.25,38.75,82.5,98.75,1.25,25.0,48.75,72.5,100.0,12.5,12.5,47.5,61.25,77.5,1.25,25.0,45.0,70.0,100.0,2.5,11.25,40.0,67.5,93.75,5.0,22.5,58.75,73.75,98.75,2.5,21.25,43.75,67.5,93.75,3.75,26.25,53.75,68.75,95.0,1.25,16.25,51.25,80.0,100.0,5.0,22.5,58.75,73.75,98.75,2.5,23.75,48.75,75.0,93.75,1.25,20.0,42.5,65.0,100.0,Positive_213,1
0.336,0.453,0.212,0.382,0.304,0.314,0.431,0.253,0.316,0.105,0.785,0.11,0.303,0.365,0.332,0.427,0.362,0.212,0.304,0.411,0.285,0.296,0.141,0.188,0.233,0.247,0.179,0.204,0.272,0.146,0.161,0.023,0.169,0.224,0.195,0.233,0.299,0.175,0.153,0.244,0.168,0.244,0.255,23.247,51.721,77.688,100.0,0.127,26.944,49.596,74.671,99.915,0.042,24.437,47.471,69.953,99.958,0.255,26.094,49.171,71.441,99.66,0.085,23.502,49.639,77.008,100.0,0.042,24.182,51.891,77.901,99.873,0.042,25.584,51.084,75.478,99.958,0.977,25.669,48.279,70.761,99.83,0.255,23.459,49.809,78.241,100.0,0.085,21.207,47.939,72.971,99.958,0.042,25.542,49.341,74.458,99.915,0.935,25.117,56.396,78.836,100.0,0.042,25.967,47.429,69.911,99.83,0.255,24.352,51.721,78.198,99.873,0.085,24.224,49.979,75.733,100.0,0.255,24.139,52.146,78.241,100.0,0.127,26.477,49.086,73.141,99.915,0.042,24.437,47.471,69.953,99.958,0.085,23.502,49.639,77.008,100.0,0.255,25.074,51.934,77.306,99.873,0.042,25.669,47.301,70.293,99.66,Negative_128,0
0.322,0.406,0.272,0.366,0.317,0.317,0.447,0.191,0.362,0.16,0.731,0.108,0.22,0.409,0.371,0.492,0.236,0.272,0.317,0.476,0.207,0.227,0.194,0.238,0.25,0.169,0.216,0.173,0.319,0.157,0.272,0.036,0.16,0.191,0.147,0.331,0.229,0.287,0.146,0.34,0.125,0.198,0.647,24.595,49.191,74.272,99.676,0.324,22.168,49.838,72.816,100.0,0.162,26.214,50.162,76.537,98.706,0.647,24.11,50.0,75.405,99.838,0.324,17.799,41.1,73.625,100.0,0.162,31.068,58.091,75.89,99.515,0.162,22.33,48.058,75.89,100.0,0.809,27.184,49.029,74.434,99.515,1.133,24.757,53.398,73.463,99.676,0.485,25.89,45.631,77.184,98.706,0.162,27.023,51.942,75.081,99.838,0.324,9.547,35.113,69.579,100.0,0.162,24.11,50.485,74.434,99.838,0.647,28.641,55.178,74.919,99.676,0.324,20.388,43.528,74.595,100.0,0.647,28.155,53.398,74.272,99.676,0.324,13.754,43.851,69.903,100.0,0.162,26.214,50.162,76.537,98.706,0.324,17.799,41.1,73.625,100.0,0.647,28.803,55.502,76.052,99.676,0.162,23.463,50.485,74.434,99.838,Negative_205,0
0.319,0.435,0.246,0.406,0.329,0.266,0.389,0.3,0.312,0.119,0.758,0.123,0.335,0.313,0.352,0.404,0.349,0.246,0.329,0.38,0.292,0.278,0.152,0.224,0.256,0.249,0.159,0.216,0.227,0.195,0.164,0.03,0.177,0.219,0.227,0.203,0.279,0.203,0.173,0.236,0.178,0.233,0.262,22.644,42.932,69.634,99.738,0.524,26.309,53.01,77.225,100.0,0.131,26.44,54.058,75.262,99.869,0.262,24.476,51.047,75.654,100.0,0.524,29.843,54.843,77.618,99.476,0.131,18.848,41.623,67.67,98.168,0.131,28.141,54.319,77.225,100.0,1.309,23.691,50.131,74.869,99.869,0.262,21.99,44.895,70.681,99.738,4.188,26.571,58.246,81.021,98.822,0.131,22.513,47.513,73.298,100.0,5.236,31.806,54.974,74.738,99.476,0.131,25.524,52.487,75.0,100.0,0.262,20.026,39.791,70.157,99.738,0.524,29.974,54.974,76.832,99.476,0.262,21.204,42.801,71.073,99.738,0.524,30.105,54.581,76.178,100.0,0.131,26.44,54.058,75.262,99.869,0.524,29.843,54.843,77.618,99.476,0.262,20.419,41.361,70.026,99.738,0.131,26.832,53.01,75.785,100.0,Positive_70,1
0.364,0.39,0.246,0.404,0.382,0.213,0.5,0.228,0.272,0.132,0.699,0.169,0.29,0.312,0.397,0.397,0.357,0.246,0.382,0.357,0.261,0.292,0.159,0.21,0.299,0.173,0.162,0.236,0.251,0.155,0.192,0.041,0.225,0.199,0.232,0.236,0.295,0.177,0.192,0.266,0.196,0.207,0.735,26.838,51.103,70.588,98.897,1.471,22.426,48.162,74.632,96.691,0.368,15.441,48.529,75.735,100.0,2.574,23.162,50.368,67.647,99.632,1.471,25.0,47.426,78.676,100.0,0.368,23.897,53.309,79.779,97.794,0.368,23.529,51.471,75.368,100.0,2.574,24.265,47.794,68.382,99.632,0.735,25.735,48.162,73.529,98.897,2.206,14.706,48.529,74.265,100.0,0.368,23.897,49.265,70.956,99.632,1.838,26.471,58.456,81.618,98.897,0.368,21.324,49.632,74.632,99.632,0.735,26.103,52.574,69.853,97.426,1.471,25.0,47.426,78.676,100.0,0.735,28.309,52.574,73.162,98.897,1.471,22.426,46.691,73.897,96.324,0.368,15.441,48.529,75.735,100.0,1.471,25.0,47.426,78.676,100.0,0.735,26.838,53.676,72.794,97.426,0.368,19.853,46.691,71.324,99.632,Positive_67,1
0.314,0.448,0.238,0.448,0.322,0.23,0.433,0.257,0.31,0.115,0.743,0.142,0.356,0.291,0.352,0.402,0.36,0.238,0.322,0.345,0.333,0.25,0.162,0.212,0.285,0.215,0.146,0.208,0.312,0.115,0.188,0.027,0.212,0.165,0.223,0.246,0.296,0.208,0.165,0.246,0.185,0.204,0.766,19.157,43.295,73.946,100.0,2.299,26.82,45.977,73.563,99.234,0.383,29.885,57.854,74.33,98.851,1.916,24.521,49.425,70.115,99.617,0.766,25.287,50.192,74.33,98.851,0.383,22.222,49.042,81.226,100.0,0.383,21.839,50.192,70.498,98.851,2.299,34.866,49.042,72.031,96.935,0.766,22.222,46.36,79.693,100.0,4.598,13.027,50.575,70.881,98.851,0.383,24.521,49.042,75.096,100.0,0.766,25.287,46.36,73.18,95.402,0.383,34.866,53.257,74.713,97.318,1.149,19.54,40.23,73.946,100.0,0.766,25.287,50.192,74.33,98.851,0.766,19.54,42.912,73.946,100.0,2.299,27.969,47.51,73.563,98.084,0.383,29.885,57.854,74.33,98.851,0.766,25.287,50.192,74.33,98.851,1.149,21.073,44.828,73.946,100.0,0.383,30.651,52.874,74.713,97.318,Positive_223,1
0.318,0.424,0.258,0.531,0.217,0.252,0.49,0.297,0.214,0.113,0.834,0.053,0.433,0.318,0.249,0.389,0.353,0.258,0.217,0.374,0.409,0.277,0.164,0.22,0.176,0.283,0.095,0.25,0.202,0.143,0.152,0.021,0.071,0.324,0.185,0.128,0.277,0.205,0.179,0.125,0.146,0.339,0.89,21.958,41.84,73.591,99.703,0.593,19.881,50.742,74.777,100.0,0.297,34.718,54.896,75.371,97.329,1.187,20.475,43.62,67.953,99.407,0.593,27.3,60.534,71.81,100.0,0.297,28.783,53.412,81.009,99.703,0.297,24.332,45.697,69.733,100.0,1.187,31.454,55.49,74.777,99.407,0.593,18.101,47.478,82.789,99.703,10.979,35.312,60.831,71.81,93.769,0.297,22.255,46.291,74.481,99.703,1.484,25.519,61.424,68.546,100.0,0.297,24.036,49.555,72.997,99.407,0.89,21.662,42.433,75.668,99.703,0.593,30.861,60.831,81.306,100.0,0.89,21.958,43.917,73.887,99.703,0.593,18.991,50.742,74.481,100.0,0.297,34.718,54.896,75.371,97.329,0.593,27.3,60.534,71.81,100.0,0.89,24.629,45.994,79.228,99.703,0.297,23.145,47.181,67.953,99.407,Negative_71,0
0.268,0.469,0.263,0.387,0.316,0.297,0.438,0.251,0.311,0.136,0.749,0.116,0.353,0.311,0.336,0.384,0.353,0.263,0.316,0.356,0.328,0.255,0.142,0.21,0.224,0.229,0.181,0.193,0.244,0.17,0.195,0.028,0.147,0.232,0.224,0.193,0.269,0.184,0.167,0.224,0.181,0.258,0.565,25.989,51.977,73.446,99.435,1.13,24.294,48.87,75.141,99.153,0.282,22.316,48.023,74.859,100.0,0.847,27.966,47.74,76.271,99.435,1.695,19.492,46.893,72.881,100.0,0.282,29.944,53.39,70.904,99.718,0.282,21.186,46.045,74.576,100.0,0.565,27.966,45.48,74.859,98.87,1.412,27.684,56.215,73.446,99.435,1.695,21.469,46.893,70.621,100.0,0.282,26.836,50.0,74.859,99.718,2.26,15.537,54.237,82.203,98.305,0.282,28.531,48.023,77.401,98.87,0.565,26.554,55.65,73.729,99.435,1.695,19.209,44.068,71.751,100.0,0.565,26.554,55.65,75.141,99.435,1.13,23.729,44.068,72.034,98.87,0.282,22.316,48.023,74.859,100.0,1.695,19.492,46.893,72.881,100.0,0.565,23.164,52.825,73.729,99.718,0.282,29.661,48.87,77.401,98.87,Negative_12,0
0.351,0.421,0.228,0.495,0.277,0.228,0.5,0.272,0.228,0.099,0.812,0.089,0.342,0.356,0.302,0.416,0.356,0.228,0.277,0.411,0.312,0.269,0.129,0.209,0.269,0.299,0.104,0.294,0.224,0.134,0.154,0.01,0.149,0.229,0.194,0.219,0.289,0.179,0.159,0.229,0.144,0.279,2.475,21.782,43.069,67.327,98.02,0.99,22.277,49.01,74.257,99.01,0.495,30.693,55.446,81.683,100.0,0.99,26.238,49.01,71.287,99.01,10.396,31.683,56.931,82.673,100.0,0.495,15.347,40.594,72.772,96.535,0.495,23.762,48.515,72.277,100.0,2.97,29.703,52.475,77.723,99.01,1.485,15.842,46.04,72.772,98.02,10.891,19.307,49.505,73.762,100.0,0.495,23.267,47.03,72.277,99.01,21.287,46.04,69.802,87.129,98.515,0.495,27.723,53.96,74.752,99.01,1.485,15.842,38.614,64.356,94.554,10.396,32.178,56.931,82.673,100.0,1.485,18.812,41.089,67.327,98.02,0.99,26.733,53.96,76.733,99.01,0.495,30.693,55.446,81.683,100.0,10.396,31.683,56.931,82.673,100.0,1.485,17.327,40.594,68.812,96.535,0.495,26.238,50.495,74.257,99.01,Positive_178,1
0.323,0.438,0.239,0.441,0.35,0.208,0.477,0.261,0.262,0.134,0.718,0.148,0.325,0.306,0.369,0.38,0.381,0.239,0.35,0.353,0.296,0.273,0.141,0.22,0.343,0.2,0.129,0.227,0.242,0.141,0.195,0.037,0.227,0.189,0.255,0.222,0.282,0.173,0.188,0.248,0.224,0.199,0.228,28.875,55.851,76.824,99.848,0.152,25.076,48.404,73.556,99.316,0.076,19.453,44.149,69.301,100.0,0.152,25.456,50.304,75.152,99.62,0.228,21.125,46.201,72.036,100.0,0.076,32.219,52.356,76.444,99.924,0.076,22.188,45.745,72.264,100.0,0.304,25.608,55.091,76.596,99.924,0.228,28.04,51.216,76.444,99.848,0.836,18.389,37.994,69.301,100.0,0.076,27.508,50.836,75.304,99.924,0.228,18.465,50.152,75.456,99.848,0.076,24.24,48.1,73.404,99.924,0.988,30.243,55.091,76.596,99.772,0.228,21.505,47.34,72.188,100.0,0.228,29.103,55.015,76.444,99.848,0.152,24.924,48.632,74.012,99.316,0.076,19.453,44.149,69.301,100.0,0.228,21.125,46.201,72.036,100.0,0.988,30.471,55.015,77.052,99.924,0.076,24.316,47.644,72.948,99.316,Positive_12,1
0.405,0.428,0.167,0.405,0.221,0.374,0.429,0.144,0.426,0.101,0.833,0.066,0.181,0.578,0.241,0.61,0.222,0.167,0.221,0.604,0.175,0.343,0.103,0.141,0.183,0.306,0.151,0.124,0.347,0.103,0.155,0.017,0.112,0.192,0.098,0.244,0.26,0.161,0.083,0.247,0.086,0.198,0.307,30.061,49.233,76.534,99.847,0.46,22.546,49.08,70.706,100.0,0.153,22.853,53.374,81.595,99.693,0.307,31.288,50.613,75.153,99.387,0.46,22.853,47.086,80.061,100.0,0.153,22.546,51.687,72.699,99.847,0.153,24.54,47.699,75.46,99.693,2.607,25.153,54.294,82.515,99.54,0.307,24.693,49.233,70.552,100.0,2.301,21.472,46.012,80.675,98.16,0.153,25.613,50.92,74.693,100.0,1.074,19.479,44.018,65.184,98.926,0.153,21.319,49.387,74.233,99.08,0.307,26.687,50.153,73.313,99.847,0.46,23.62,48.466,80.982,100.0,0.307,26.84,50.307,73.926,99.847,0.46,21.319,45.092,72.546,100.0,0.153,22.853,53.374,81.595,99.693,0.46,22.853,47.086,80.061,100.0,0.307,27.301,51.38,74.387,99.847,0.153,19.325,46.779,73.006,99.08,Negative_186,0
0.365,0.419,0.216,0.329,0.326,0.345,0.458,0.245,0.297,0.113,0.761,0.126,0.255,0.397,0.348,0.445,0.339,0.216,0.326,0.448,0.226,0.282,0.142,0.191,0.168,0.272,0.227,0.214,0.249,0.162,0.146,0.029,0.191,0.214,0.159,0.275,0.298,0.197,0.136,0.269,0.126,0.22,0.645,15.806,40.323,69.355,100.0,6.774,30.645,53.871,78.71,99.677,0.323,26.452,51.29,70.0,99.032,0.645,18.065,41.613,69.032,99.677,0.968,29.677,59.032,80.645,99.032,0.323,25.484,47.419,71.613,100.0,0.323,22.903,53.871,75.806,99.677,2.258,26.774,43.548,67.097,97.742,0.968,24.194,49.677,80.645,100.0,5.161,24.839,56.774,86.129,99.032,0.323,23.548,46.452,72.258,100.0,0.968,26.129,60.323,79.355,93.871,0.323,25.806,49.355,71.935,99.677,0.645,18.065,42.903,69.355,100.0,0.968,29.677,57.419,80.645,99.032,0.645,19.355,44.194,69.677,100.0,6.774,29.032,56.129,79.677,99.677,0.323,26.452,51.29,70.0,99.032,0.968,29.677,59.032,80.645,99.032,0.645,19.355,43.871,68.387,100.0,0.323,29.032,49.355,72.258,99.677,Negative_34,0
0.32,0.434,0.246,0.43,0.31,0.261,0.427,0.276,0.297,0.084,0.793,0.123,0.339,0.318,0.343,0.396,0.357,0.246,0.31,0.382,0.309,0.283,0.152,0.214,0.293,0.233,0.152,0.252,0.26,0.162,0.138,0.02,0.201,0.219,0.251,0.227,0.297,0.196,0.17,0.233,0.212,0.225,0.195,24.707,51.855,77.441,98.926,0.391,25.098,48.73,73.145,99.902,0.098,24.805,50.586,75.098,100.0,0.391,25.586,51.27,75.195,99.805,0.586,24.707,49.414,74.414,100.0,0.098,22.168,48.535,74.512,99.316,0.098,27.637,52.344,75.781,100.0,0.195,22.461,48.34,74.121,99.805,0.586,22.852,48.145,73.633,98.926,1.367,25.0,47.168,74.316,100.0,0.098,25.293,50.879,75.098,99.902,0.586,22.949,45.898,72.754,98.34,0.098,24.121,48.73,73.438,99.805,0.195,24.316,51.66,76.074,98.926,0.586,25.879,49.609,75.488,100.0,0.195,24.219,50.781,76.465,99.805,0.391,25.293,47.461,73.34,99.902,0.098,24.805,50.586,75.098,100.0,0.586,24.707,49.414,74.414,100.0,0.195,25.977,51.66,76.953,99.316,0.098,23.926,48.73,73.242,99.805,Positive_56,1
