_PolarizabilityC1,_PolarizabilityC2,_PolarizabilityC3,_SolventAccessibilityC1,_SolventAccessibilityC2,_SolventAccessibilityC3,_SecondaryStrC1,_SecondaryStrC2,_SecondaryStrC3,_ChargeC1,_ChargeC2,_ChargeC3,_PolarityC1,_PolarityC2,_PolarityC3,_NormalizedVDWVC1,_NormalizedVDWVC2,_NormalizedVDWVC3,_HydrophobicityC1,_HydrophobicityC2,_HydrophobicityC3,_PolarizabilityT12,_PolarizabilityT13,_PolarizabilityT23,_SolventAccessibilityT12,_SolventAccessibilityT13,_SolventAccessibilityT23,_SecondaryStrT12,_SecondaryStrT13,_SecondaryStrT23,_ChargeT12,_ChargeT13,_ChargeT23,_PolarityT12,_PolarityT13,_PolarityT23,_NormalizedVDWVT12,_NormalizedVDWVT13,_NormalizedVDWVT23,_HydrophobicityT12,_HydrophobicityT13,_HydrophobicityT23,_PolarizabilityD1001,_PolarizabilityD1025,_PolarizabilityD1050,_PolarizabilityD1075,_PolarizabilityD1100,_PolarizabilityD2001,_PolarizabilityD2025,_PolarizabilityD2050,_PolarizabilityD2075,_PolarizabilityD2100,_PolarizabilityD3001,_PolarizabilityD3025,_PolarizabilityD3050,_PolarizabilityD3075,_PolarizabilityD3100,_SolventAccessibilityD1001,_SolventAccessibilityD1025,_SolventAccessibilityD1050,_SolventAccessibilityD1075,_SolventAccessibilityD1100,_SolventAccessibilityD2001,_SolventAccessibilityD2025,_SolventAccessibilityD2050,_SolventAccessibilityD2075,_SolventAccessibilityD2100,_SolventAccessibilityD3001,_SolventAccessibilityD3025,_SolventAccessibilityD3050,_SolventAccessibilityD3075,_SolventAccessibilityD3100,_SecondaryStrD1001,_SecondaryStrD1025,_SecondaryStrD1050,_SecondaryStrD1075,_SecondaryStrD1100,_SecondaryStrD2001,_SecondaryStrD2025,_SecondaryStrD2050,_SecondaryStrD2075,_SecondaryStrD2100,_SecondaryStrD3001,_SecondaryStrD3025,_SecondaryStrD3050,_SecondaryStrD3075,_SecondaryStrD3100,_ChargeD1001,_ChargeD1025,_ChargeD1050,_ChargeD1075,_ChargeD1100,_ChargeD2001,_ChargeD2025,_ChargeD2050,_ChargeD2075,_ChargeD2100,_ChargeD3001,_ChargeD3025,_ChargeD3050,_ChargeD3075,_ChargeD3100,_PolarityD1001,_PolarityD1025,_PolarityD1050,_PolarityD1075,_PolarityD1100,_PolarityD2001,_PolarityD2025,_PolarityD2050,_PolarityD2075,_PolarityD2100,_PolarityD3001,_PolarityD3025,_PolarityD3050,_PolarityD3075,_PolarityD3100,_NormalizedVDWVD1001,_NormalizedVDWVD1025,_NormalizedVDWVD1050,_NormalizedVDWVD1075,_NormalizedVDWVD1100,_NormalizedVDWVD2001,_NormalizedVDWVD2025,_NormalizedVDWVD2050,_NormalizedVDWVD2075,_NormalizedVDWVD2100,_NormalizedVDWVD3001,_NormalizedVDWVD3025,_NormalizedVDWVD3050,_NormalizedVDWVD3075,_NormalizedVDWVD3100,_HydrophobicityD1001,_HydrophobicityD1025,_HydrophobicityD1050,_HydrophobicityD1075,_HydrophobicityD1100,_HydrophobicityD2001,_HydrophobicityD2025,_HydrophobicityD2050,_HydrophobicityD2075,_HydrophobicityD2100,_HydrophobicityD3001,_HydrophobicityD3025,_HydrophobicityD3050,_HydrophobicityD3075,_HydrophobicityD3100,id,label
0.452,0.435,0.113,0.435,0.161,0.403,0.355,0.21,0.435,0.032,0.895,0.073,0.234,0.597,0.169,0.645,0.242,0.113,0.161,0.637,0.202,0.35,0.073,0.122,0.114,0.398,0.146,0.106,0.333,0.203,0.065,0.0,0.13,0.285,0.057,0.22,0.317,0.138,0.057,0.22,0.041,0.244,4.032,24.194,47.581,69.355,98.387,2.419,29.032,53.226,75.0,99.194,0.806,14.516,42.742,75.806,100.0,2.419,29.839,60.484,77.419,100.0,3.226,10.484,40.323,55.645,96.774,0.806,18.548,49.194,74.194,99.194,1.613,20.161,43.548,62.097,96.774,0.806,18.548,50.0,75.806,100.0,4.032,25.806,56.452,79.032,99.194,22.581,22.581,42.742,55.645,84.677,0.806,25.806,50.806,75.806,100.0,3.226,4.032,24.194,46.774,96.774,0.806,31.452,64.516,77.419,100.0,4.839,25.806,50.806,74.194,99.194,1.613,8.871,37.903,54.839,96.774,4.032,25.806,50.806,72.581,99.194,2.419,19.355,48.387,73.387,96.774,0.806,14.516,42.742,75.806,100.0,3.226,10.484,40.323,55.645,96.774,0.806,21.774,47.581,70.161,99.194,2.419,37.097,70.968,78.226,100.0,Negative_68,0
0.365,0.422,0.213,0.485,0.205,0.31,0.369,0.282,0.349,0.078,0.845,0.078,0.378,0.4,0.222,0.468,0.32,0.213,0.205,0.453,0.342,0.304,0.159,0.15,0.171,0.293,0.126,0.199,0.246,0.209,0.107,0.016,0.129,0.313,0.134,0.174,0.307,0.197,0.112,0.186,0.111,0.323,0.535,28.209,50.134,74.332,98.663,0.267,22.995,48.529,74.465,100.0,0.134,20.187,49.198,75.668,99.198,0.267,24.465,50.802,77.807,100.0,1.604,23.262,50.668,68.316,99.866,0.134,27.54,47.594,75.0,99.332,0.134,22.995,51.471,75.401,99.733,0.267,26.203,52.273,78.743,100.0,0.401,25.668,47.193,67.914,99.866,3.342,20.053,46.39,63.369,99.198,0.134,25.134,49.733,76.337,100.0,1.604,27.807,51.604,71.925,98.93,0.134,24.064,52.273,80.348,100.0,0.401,27.54,47.995,71.658,99.332,1.604,20.722,49.733,68.316,99.866,0.401,27.273,48.797,72.059,99.332,0.267,24.064,52.273,79.278,100.0,0.134,20.187,49.198,75.668,99.198,1.604,23.262,50.668,68.316,99.866,0.401,27.674,48.797,74.866,99.332,0.134,23.128,50.535,79.278,100.0,Negative_1309,0
0.315,0.46,0.225,0.438,0.282,0.28,0.412,0.283,0.306,0.083,0.816,0.101,0.357,0.332,0.311,0.398,0.377,0.225,0.282,0.398,0.32,0.274,0.152,0.203,0.255,0.246,0.154,0.233,0.226,0.164,0.135,0.02,0.162,0.235,0.229,0.2,0.278,0.191,0.165,0.227,0.183,0.235,0.206,23.354,49.588,75.309,98.765,0.309,23.868,48.457,74.486,100.0,0.103,27.984,53.807,74.691,99.897,0.206,22.531,48.765,71.708,100.0,1.852,27.469,56.07,76.955,99.794,0.103,24.588,48.045,74.383,99.691,0.103,26.852,53.601,74.794,99.794,0.514,23.045,46.708,72.222,100.0,0.206,23.663,49.383,75.926,99.588,3.395,26.337,56.07,73.148,95.782,0.103,24.177,48.457,74.074,100.0,2.469,31.481,58.951,76.646,98.56,0.103,23.971,49.897,73.56,100.0,0.206,21.193,46.605,73.663,99.383,1.646,27.366,55.453,76.646,99.794,0.206,22.531,48.045,75.206,100.0,0.514,24.794,49.074,74.486,99.794,0.103,27.984,53.807,74.691,99.897,1.852,27.469,56.07,76.955,99.794,0.206,22.634,47.737,73.457,99.691,0.103,22.942,48.765,72.942,100.0,Positive_453,1
0.369,0.427,0.204,0.428,0.291,0.281,0.473,0.199,0.328,0.1,0.778,0.122,0.282,0.394,0.323,0.46,0.336,0.204,0.291,0.453,0.256,0.285,0.151,0.176,0.245,0.225,0.158,0.174,0.267,0.127,0.154,0.024,0.189,0.201,0.211,0.237,0.277,0.177,0.15,0.239,0.164,0.218,0.333,29.444,51.667,76.778,99.222,0.222,23.556,54.667,77.556,99.889,0.111,20.556,37.556,66.0,100.0,0.444,27.333,52.222,73.0,99.889,0.222,20.333,46.444,73.556,99.778,0.111,24.778,49.556,78.556,100.0,0.111,25.889,53.222,75.0,100.0,0.444,21.0,40.778,68.333,99.889,0.333,25.111,46.222,78.778,99.667,2.111,19.111,34.667,67.667,97.667,0.111,26.222,51.667,74.889,100.0,0.222,24.333,51.444,79.333,98.333,0.111,22.778,50.111,71.556,99.889,0.333,30.444,51.667,78.444,99.667,0.222,21.222,48.111,73.333,100.0,0.333,27.778,51.111,78.222,99.667,0.222,23.556,55.222,75.333,99.889,0.111,20.556,37.556,66.0,100.0,0.222,20.333,46.444,73.556,99.778,0.333,30.444,51.667,76.778,100.0,0.111,22.778,52.556,72.111,99.889,Positive_715,1
0.274,0.467,0.259,0.494,0.235,0.271,0.429,0.283,0.289,0.089,0.845,0.065,0.387,0.33,0.283,0.378,0.363,0.259,0.235,0.396,0.369,0.254,0.137,0.242,0.26,0.284,0.099,0.23,0.233,0.176,0.149,0.018,0.107,0.254,0.233,0.203,0.266,0.191,0.188,0.176,0.182,0.299,0.595,21.429,50.595,76.19,100.0,0.893,25.595,52.679,73.214,99.405,0.298,26.488,45.536,72.619,99.702,1.786,25.893,52.083,76.19,99.405,0.893,29.464,52.976,79.762,98.214,0.298,14.286,39.286,65.774,100.0,0.298,33.631,58.631,80.655,99.702,3.571,20.536,43.75,69.048,99.405,0.595,16.667,44.643,66.071,100.0,2.381,29.464,47.024,75.893,96.429,0.298,24.107,50.0,74.702,100.0,8.036,23.512,51.786,69.94,95.833,0.298,24.405,50.298,75.0,99.405,0.595,16.667,48.81,73.81,100.0,0.893,29.464,49.107,75.893,99.702,0.595,17.56,44.94,72.917,100.0,0.893,32.738,55.06,80.655,99.405,0.298,26.488,45.536,72.619,99.702,0.893,29.464,52.976,79.762,98.214,0.595,17.857,47.321,72.024,100.0,0.298,25.0,50.298,75.0,99.405,Negative_588,0
0.335,0.443,0.222,0.415,0.293,0.292,0.403,0.298,0.299,0.097,0.784,0.119,0.343,0.337,0.32,0.434,0.344,0.222,0.293,0.387,0.32,0.287,0.116,0.203,0.263,0.236,0.16,0.233,0.216,0.18,0.142,0.021,0.197,0.197,0.259,0.195,0.275,0.162,0.157,0.2,0.224,0.213,0.453,18.731,40.181,66.163,100.0,0.302,27.492,52.266,76.133,99.245,0.151,32.628,61.329,78.097,98.489,0.302,30.06,56.344,79.909,99.849,0.604,29.607,52.568,77.039,98.943,0.151,18.882,37.311,63.293,100.0,0.151,29.607,57.553,80.665,99.849,0.302,30.514,53.323,73.414,100.0,0.453,17.221,37.462,61.178,99.547,1.208,43.656,67.069,81.571,98.489,0.151,23.263,48.792,74.32,100.0,1.511,24.622,44.713,66.767,98.943,0.151,32.628,56.647,76.435,99.245,0.453,18.278,38.973,66.314,100.0,0.604,27.946,52.115,77.795,98.943,0.453,19.033,41.843,69.94,100.0,0.302,29.607,52.266,76.284,99.245,0.151,32.628,61.329,78.097,98.489,0.604,29.607,52.568,77.039,98.943,0.453,19.335,40.483,69.184,100.0,0.151,32.628,57.251,78.399,99.245,Negative_239,0
0.363,0.413,0.224,0.396,0.299,0.305,0.431,0.237,0.332,0.115,0.775,0.11,0.278,0.401,0.321,0.457,0.319,0.224,0.299,0.451,0.25,0.275,0.152,0.182,0.229,0.237,0.172,0.196,0.263,0.167,0.169,0.034,0.164,0.223,0.178,0.224,0.274,0.193,0.141,0.249,0.152,0.232,0.169,24.45,53.384,74.958,99.662,0.254,26.396,49.662,78.511,99.915,0.085,23.942,43.824,66.582,100.0,0.169,25.127,48.139,75.719,99.831,0.254,25.212,50.508,73.435,100.0,0.085,24.196,50.677,74.112,99.577,0.085,27.157,50.423,75.465,100.0,0.423,22.927,40.44,69.205,99.831,0.169,23.35,55.076,75.719,99.662,0.592,26.819,54.146,73.012,100.0,0.085,24.704,50.085,75.804,99.915,0.846,24.027,45.685,70.897,99.662,0.085,24.535,41.371,72.081,99.831,0.169,26.311,55.415,76.565,99.577,0.254,24.027,49.831,73.435,100.0,0.169,26.65,55.076,76.819,99.662,0.254,24.027,46.616,76.65,99.915,0.085,23.942,43.824,66.582,100.0,0.254,25.212,50.508,73.435,100.0,0.169,23.519,52.115,75.296,99.577,0.085,25.888,43.824,74.535,99.831,Positive_270,1
0.331,0.463,0.206,0.442,0.262,0.296,0.47,0.208,0.322,0.102,0.809,0.089,0.312,0.402,0.287,0.466,0.328,0.206,0.262,0.438,0.299,0.317,0.123,0.19,0.224,0.262,0.134,0.198,0.294,0.123,0.151,0.022,0.135,0.233,0.182,0.21,0.286,0.166,0.147,0.203,0.154,0.26,0.23,25.662,50.748,77.791,99.885,0.46,25.201,51.093,71.807,99.54,0.115,20.023,45.224,75.949,100.0,0.345,23.245,45.915,67.664,100.0,0.23,23.936,50.863,78.711,99.655,0.115,30.725,54.891,81.243,99.77,0.115,24.741,52.474,77.1,99.77,0.345,24.396,41.887,67.434,100.0,0.23,25.432,53.395,77.791,99.885,0.921,19.908,50.288,78.711,99.655,0.115,25.662,49.827,73.418,100.0,0.23,22.094,46.49,77.56,95.167,0.115,21.864,43.038,64.557,100.0,0.46,28.539,55.926,79.056,99.885,0.23,23.936,50.288,78.021,99.655,0.23,26.928,52.934,76.755,99.885,0.806,23.475,48.562,68.815,99.079,0.115,20.023,45.224,75.949,100.0,0.23,23.936,50.863,78.711,99.655,0.46,27.733,53.395,77.791,99.885,0.115,21.864,43.843,65.132,100.0,Negative_927,0
0.384,0.384,0.232,0.469,0.289,0.242,0.412,0.259,0.328,0.096,0.777,0.127,0.311,0.384,0.305,0.455,0.312,0.232,0.289,0.428,0.282,0.268,0.198,0.154,0.277,0.229,0.152,0.23,0.273,0.157,0.142,0.022,0.211,0.235,0.221,0.222,0.265,0.219,0.133,0.238,0.191,0.238,1.216,25.541,48.919,75.0,99.73,0.27,27.162,53.108,76.081,99.865,0.135,21.216,45.811,72.568,100.0,1.081,24.73,50.0,74.595,99.865,0.405,26.216,53.378,77.432,100.0,0.135,20.27,45.811,70.27,98.919,0.135,25.27,52.027,74.73,100.0,1.081,24.459,47.703,74.595,99.865,0.27,24.865,49.324,75.676,99.73,3.649,24.189,53.378,74.865,100.0,0.135,23.919,48.919,74.324,99.865,0.405,27.162,52.297,77.973,99.73,0.135,24.459,51.892,76.622,99.865,0.27,24.595,48.378,72.838,98.243,0.405,25.541,52.838,75.811,100.0,0.27,24.595,48.649,74.054,99.73,0.405,29.189,55.0,77.973,99.865,0.135,21.216,45.811,72.568,100.0,0.405,26.216,53.378,77.432,100.0,0.27,23.243,47.162,71.892,98.243,0.135,24.73,52.568,76.622,99.865,Positive_280,1
0.254,0.476,0.27,0.429,0.339,0.233,0.386,0.323,0.291,0.122,0.762,0.116,0.376,0.275,0.349,0.349,0.381,0.27,0.339,0.323,0.339,0.207,0.186,0.234,0.314,0.202,0.144,0.266,0.229,0.218,0.176,0.027,0.186,0.255,0.287,0.17,0.229,0.261,0.16,0.197,0.261,0.239,1.058,14.815,44.444,70.899,99.471,2.116,30.159,50.265,73.545,100.0,0.529,24.339,54.497,77.249,98.413,1.058,19.577,44.974,74.074,100.0,3.175,26.984,47.09,76.72,98.413,0.529,24.868,59.259,71.958,94.709,0.529,25.397,44.974,72.487,99.471,1.587,22.751,51.323,74.603,100.0,3.704,23.81,49.206,71.958,95.238,3.175,23.28,54.497,82.011,98.413,0.529,24.868,48.677,73.016,100.0,5.291,17.989,55.556,71.429,95.238,0.529,24.339,49.735,74.074,100.0,1.058,21.164,49.206,75.132,99.471,3.175,26.984,47.09,72.487,98.413,1.058,21.164,49.206,71.429,99.471,2.116,26.984,43.915,73.545,100.0,0.529,24.339,54.497,77.249,98.413,3.175,26.984,47.09,76.72,98.413,1.058,21.693,49.735,70.899,99.471,0.529,24.339,46.561,74.603,100.0,Positive_440,1
0.276,0.477,0.247,0.418,0.355,0.227,0.464,0.272,0.264,0.117,0.744,0.139,0.363,0.256,0.381,0.334,0.42,0.247,0.355,0.307,0.338,0.247,0.124,0.238,0.28,0.185,0.154,0.236,0.233,0.135,0.17,0.038,0.197,0.157,0.263,0.184,0.267,0.152,0.211,0.207,0.227,0.184,0.073,23.35,50.471,73.096,100.0,0.326,25.961,50.435,75.489,99.964,0.036,25.308,49.094,76.432,99.71,0.29,25.308,51.632,77.447,100.0,0.109,24.583,47.679,72.154,99.927,0.036,24.692,50.254,74.583,99.964,0.036,25.925,49.601,74.909,100.0,0.29,25.308,51.45,77.737,99.782,0.073,22.915,48.84,72.734,99.964,0.145,22.589,47.861,70.305,99.347,0.036,25.018,50.471,75.526,100.0,0.109,25.489,49.202,73.096,99.094,0.036,26.867,51.305,78.535,99.782,0.073,23.423,51.885,74.22,100.0,0.109,24.511,47.571,72.154,99.927,0.073,23.205,50.653,73.241,100.0,0.326,26.323,50.29,75.598,99.927,0.036,25.308,49.094,76.432,99.71,0.109,24.583,47.679,72.154,99.927,0.073,23.495,50.798,74.474,100.0,0.036,26.976,51.414,78.716,99.782,Positive_1155,1
0.357,0.42,0.223,0.39,0.266,0.344,0.469,0.253,0.277,0.119,0.827,0.053,0.259,0.438,0.303,0.486,0.291,0.223,0.266,0.485,0.249,0.304,0.183,0.174,0.232,0.278,0.179,0.249,0.27,0.131,0.212,0.008,0.087,0.224,0.161,0.292,0.295,0.231,0.126,0.276,0.135,0.24,0.169,30.339,53.475,75.593,99.915,0.254,21.949,45.847,70.254,100.0,0.085,21.695,51.271,80.508,99.746,0.254,24.831,53.051,76.864,100.0,0.339,19.576,49.068,75.678,99.407,0.085,28.644,46.102,70.763,99.831,0.085,21.61,50.424,75.678,99.661,0.169,28.39,47.458,76.102,100.0,0.424,26.78,50.847,73.475,99.915,0.508,22.627,47.034,78.475,99.407,0.085,26.61,50.085,74.492,100.0,0.678,13.729,51.186,73.729,98.898,0.085,22.542,49.153,77.627,100.0,0.169,29.576,50.0,72.797,99.915,0.339,19.576,50.339,76.441,99.661,0.169,28.983,50.847,73.305,99.915,0.254,20.169,47.373,72.203,100.0,0.085,21.695,51.271,80.508,99.746,0.339,19.576,49.068,75.678,99.407,0.169,29.068,50.424,73.305,99.915,0.085,22.203,49.322,76.864,100.0,Negative_554,0
0.34,0.415,0.245,0.417,0.347,0.236,0.44,0.289,0.272,0.116,0.731,0.153,0.319,0.302,0.378,0.372,0.383,0.245,0.347,0.369,0.284,0.257,0.176,0.206,0.308,0.192,0.165,0.261,0.226,0.148,0.178,0.026,0.246,0.184,0.267,0.233,0.264,0.187,0.195,0.263,0.21,0.21,0.309,22.377,48.457,74.228,99.846,0.463,24.383,50.309,73.302,100.0,0.154,27.932,51.698,76.852,99.228,0.772,21.142,50.617,74.074,100.0,0.463,29.63,51.698,73.611,99.846,0.154,24.074,43.981,76.235,99.537,0.154,29.784,55.71,77.315,99.691,0.309,24.228,42.438,74.074,100.0,1.08,20.679,48.457,70.525,99.846,0.926,30.401,58.488,76.389,97.84,0.154,22.994,47.994,74.074,100.0,0.463,25.617,48.92,78.395,99.846,0.154,23.457,49.228,77.469,100.0,0.309,22.377,50.926,73.765,99.537,0.463,27.006,48.92,73.148,99.846,0.309,23.92,49.537,74.383,99.846,0.463,24.228,49.228,73.148,100.0,0.154,27.932,51.698,76.852,99.228,0.463,29.63,51.698,73.611,99.846,0.309,22.377,45.833,74.383,99.537,0.154,22.685,50.617,75.772,100.0,Positive_859,1
0.343,0.402,0.255,0.476,0.286,0.238,0.46,0.271,0.269,0.117,0.763,0.12,0.338,0.351,0.312,0.423,0.321,0.255,0.286,0.415,0.299,0.273,0.169,0.202,0.256,0.233,0.131,0.22,0.238,0.152,0.173,0.03,0.168,0.209,0.216,0.2,0.263,0.202,0.169,0.212,0.176,0.232,0.243,24.291,51.255,76.68,100.0,0.648,27.935,50.526,74.656,99.919,0.081,21.7,46.235,73.846,99.676,0.162,26.721,50.607,75.304,100.0,1.134,26.073,51.174,75.061,99.757,0.081,20.972,45.425,73.846,99.838,0.081,28.583,54.17,77.733,100.0,0.162,23.482,46.478,72.227,99.838,0.243,22.348,44.858,71.903,99.757,1.134,23.563,52.794,76.842,99.514,0.081,24.696,48.907,74.332,100.0,5.668,28.583,53.441,73.441,99.757,0.081,26.964,47.611,72.632,99.919,0.243,22.672,51.741,78.057,100.0,1.134,24.858,51.174,74.899,99.757,0.243,23.32,50.445,76.68,100.0,0.729,30.688,51.093,74.413,99.919,0.081,21.7,46.235,73.846,99.676,1.134,26.073,51.174,75.061,99.757,0.243,21.457,49.555,76.356,100.0,0.081,28.502,48.421,73.279,99.919,Positive_226,1
0.274,0.368,0.359,0.402,0.368,0.231,0.53,0.274,0.197,0.274,0.701,0.026,0.325,0.299,0.376,0.342,0.299,0.359,0.368,0.35,0.282,0.207,0.259,0.31,0.31,0.19,0.181,0.319,0.198,0.095,0.44,0.017,0.017,0.172,0.216,0.276,0.164,0.302,0.267,0.302,0.19,0.164,5.128,21.368,43.59,68.376,99.145,1.709,25.641,50.427,82.906,97.436,0.855,20.513,51.282,70.085,100.0,1.709,33.333,50.427,77.778,99.145,2.564,20.513,52.991,79.487,100.0,0.855,12.821,29.06,58.12,96.581,0.855,28.205,56.41,80.342,100.0,1.709,25.641,41.88,73.504,90.598,10.256,19.658,37.607,58.12,96.581,3.419,24.786,51.282,75.214,100.0,0.855,23.077,47.009,70.94,99.145,76.068,84.615,76.068,83.761,84.615,0.855,26.496,50.427,73.504,91.453,5.128,21.368,40.171,65.812,99.145,2.564,23.932,56.41,79.487,100.0,5.128,23.077,42.735,68.376,99.145,1.709,23.932,53.846,84.615,97.436,0.855,20.513,51.282,70.085,100.0,2.564,20.513,52.991,79.487,100.0,5.128,21.368,38.462,64.103,99.145,0.855,28.205,53.846,74.359,91.453,Negative_817,0
0.354,0.469,0.177,0.421,0.139,0.44,0.344,0.215,0.44,0.072,0.876,0.053,0.297,0.526,0.177,0.608,0.215,0.177,0.139,0.579,0.282,0.317,0.149,0.154,0.096,0.361,0.135,0.135,0.365,0.125,0.13,0.014,0.082,0.274,0.077,0.202,0.24,0.236,0.067,0.173,0.058,0.312,0.957,19.617,48.804,74.641,100.0,3.349,23.923,48.325,73.684,99.522,0.478,28.23,54.545,71.77,93.301,0.957,19.617,48.325,77.033,100.0,2.392,23.445,43.541,71.292,97.129,0.478,28.708,51.675,72.727,98.086,0.478,24.88,51.196,75.12,100.0,5.742,35.407,55.024,78.469,99.043,0.957,18.182,42.105,70.335,98.086,2.392,19.139,31.579,71.292,93.301,0.478,24.88,49.282,75.598,100.0,5.263,10.526,55.981,67.943,97.129,0.478,26.316,52.153,76.077,99.522,0.957,20.096,44.498,72.727,100.0,2.392,28.23,62.679,73.206,97.129,0.957,22.488,44.498,72.249,100.0,3.349,24.88,58.852,77.033,99.522,0.478,28.23,54.545,71.77,93.301,2.392,23.445,43.541,71.292,97.129,0.957,22.488,47.847,72.727,100.0,0.478,26.316,52.153,76.555,99.522,Negative_321,0
0.365,0.308,0.327,0.375,0.26,0.365,0.442,0.212,0.346,0.144,0.779,0.077,0.279,0.433,0.288,0.481,0.192,0.327,0.26,0.49,0.25,0.243,0.223,0.194,0.223,0.301,0.136,0.184,0.301,0.107,0.223,0.029,0.107,0.233,0.184,0.214,0.155,0.272,0.146,0.233,0.126,0.252,1.923,24.038,45.192,67.308,96.154,4.808,29.808,53.846,77.885,100.0,0.962,13.462,48.077,74.038,99.038,1.923,25.962,51.923,78.846,99.038,2.885,17.308,43.269,76.923,100.0,0.962,23.077,45.192,65.385,96.154,0.962,25.962,50.962,76.923,100.0,5.769,24.038,48.077,75.962,99.038,1.923,21.154,41.346,66.346,96.154,2.885,11.538,34.615,73.077,86.538,0.962,26.923,52.885,74.038,100.0,17.308,21.154,38.462,68.269,88.462,0.962,25.0,56.731,74.038,99.038,1.923,25.962,42.308,63.462,96.154,2.885,17.308,43.269,76.923,100.0,1.923,23.077,42.308,64.423,96.154,14.423,38.462,71.154,84.615,100.0,0.962,13.462,48.077,74.038,99.038,2.885,17.308,43.269,76.923,100.0,1.923,25.962,45.192,67.308,96.154,0.962,14.423,51.923,71.154,99.038,Negative_201,0
0.363,0.479,0.158,0.544,0.158,0.298,0.513,0.168,0.319,0.049,0.886,0.065,0.35,0.459,0.192,0.487,0.355,0.158,0.158,0.5,0.342,0.361,0.101,0.151,0.166,0.306,0.078,0.182,0.299,0.119,0.083,0.005,0.114,0.301,0.138,0.164,0.325,0.156,0.096,0.127,0.117,0.317,0.777,26.943,55.699,78.497,99.482,1.554,22.539,49.223,73.575,100.0,0.259,22.798,46.114,67.617,98.187,0.777,23.057,44.819,71.762,99.482,1.036,36.269,63.472,80.57,98.705,0.259,23.575,55.959,73.575,100.0,0.259,21.762,44.56,72.539,98.705,5.181,27.202,53.886,74.093,96.114,1.295,29.534,59.067,75.907,100.0,1.036,34.974,49.482,67.617,96.891,0.259,23.575,47.409,73.834,100.0,10.881,48.446,65.285,77.461,98.705,0.259,18.912,41.192,64.767,95.855,0.777,28.238,55.699,75.13,100.0,0.518,32.383,57.513,79.534,98.705,0.777,28.756,55.699,75.13,100.0,2.332,20.725,45.596,76.425,98.705,0.259,22.798,46.114,67.617,98.187,1.036,36.269,63.472,80.57,98.705,0.518,26.166,53.368,74.093,100.0,0.259,18.912,41.192,66.062,95.855,Negative_311,0
0.441,0.371,0.189,0.412,0.262,0.326,0.451,0.166,0.383,0.092,0.824,0.084,0.211,0.498,0.291,0.547,0.264,0.189,0.262,0.539,0.199,0.314,0.125,0.144,0.166,0.279,0.162,0.144,0.353,0.111,0.117,0.035,0.129,0.203,0.121,0.232,0.275,0.168,0.101,0.226,0.103,0.209,0.615,21.926,54.508,83.811,99.59,1.23,26.025,44.672,68.852,100.0,0.205,24.795,53.279,66.189,97.541,0.41,15.779,44.057,73.156,100.0,2.664,35.861,57.377,70.492,98.77,0.205,24.59,48.975,79.713,98.361,0.205,25.0,50.205,70.697,100.0,0.41,20.082,48.361,65.574,99.795,1.025,28.279,49.59,79.918,99.59,8.197,38.73,59.016,67.623,97.541,0.205,22.336,46.311,75.82,100.0,7.172,39.344,68.852,76.434,98.156,0.205,16.189,44.262,63.934,100.0,0.615,21.516,48.156,82.992,99.59,2.664,30.328,55.328,69.877,98.77,0.615,21.516,48.77,81.148,99.795,1.23,27.049,48.566,69.262,100.0,0.205,24.795,53.279,66.189,97.541,2.664,35.861,57.377,70.492,98.77,0.615,20.902,46.311,81.148,99.59,0.205,17.418,44.262,64.139,100.0,Negative_496,0
0.375,0.39,0.235,0.512,0.259,0.23,0.424,0.265,0.311,0.093,0.794,0.113,0.36,0.352,0.288,0.427,0.337,0.235,0.259,0.413,0.328,0.274,0.16,0.169,0.262,0.239,0.111,0.233,0.254,0.169,0.137,0.026,0.178,0.248,0.192,0.204,0.292,0.19,0.14,0.213,0.16,0.268,0.581,22.965,42.151,70.64,100.0,1.163,21.802,49.709,74.128,97.674,0.291,29.651,59.012,79.36,99.709,0.581,25.0,50.581,76.163,99.709,2.616,20.058,47.965,67.442,97.093,0.291,29.36,49.419,79.942,100.0,0.291,23.547,54.36,76.744,97.965,1.163,29.651,52.616,74.419,99.709,1.744,22.384,41.279,70.64,100.0,4.07,17.151,57.267,68.895,93.314,0.291,27.907,51.163,77.035,100.0,2.616,14.826,34.302,60.174,95.93,0.291,27.616,54.942,77.326,99.709,0.581,24.128,42.733,75.581,100.0,2.616,22.965,50.0,68.895,97.093,0.581,23.837,42.733,72.093,100.0,1.163,21.221,48.547,74.709,97.674,0.291,29.651,59.012,79.36,99.709,2.616,20.058,47.965,67.442,97.093,0.581,28.198,46.512,76.453,100.0,0.291,25.581,54.651,76.744,99.709,Positive_1211,1
